i,x,z,recall_naive,recall_naive_sc,recall_rerank
406,-376.895,8.02509,1,1,1
407,-377.375,8.29985,1,1,1
408,-377.862,8.63383,1,1,1
409,-378.334,8.9826,1,1,1
410,-378.76,9.31877,1,1,1
411,-379.196,9.71257,1,1,1
412,-379.586,10.0964,1,1,1
413,-379.99,10.5415,1,1,1
414,-380.349,10.966,1,1,1
415,-380.724,11.4432,1,1,1
416,-381.08,11.9465,1,1,1
417,-381.386,12.4481,1,1,1
418,-381.694,12.9959,1,1,1
419,-381.974,13.5382,1,1,1
420,-382.26,14.1227,1,1,1
421,-382.528,14.7292,1,1,1
422,-382.765,15.3395,1,1,1
423,-383.011,15.9945,1,1,1
424,-383.222,16.6515,1,1,1
425,-383.424,17.3429,1,1,1
426,-383.61,18.0579,1,1,1
427,-383.78,18.7816,1,1,1
428,-383.945,19.5401,1,1,1
429,-384.1,20.3145,1,1,1
430,-384.244,21.1074,1,1,1
431,-384.38,21.9228,1,1,1
432,-384.497,22.7483,1,1,1
433,-384.603,23.6038,1,1,1
434,-384.697,24.4757,1,1,1
435,-384.777,25.3644,1,1,1
436,-384.85,26.2692,1,1,1
437,-384.921,27.1942,1,1,1
438,-384.989,28.1282,1,1,1
439,-385.059,29.0878,1,1,1
440,-385.124,30.0584,1,1,1
441,-385.213,31.0862,1,1,1
442,-385.288,32.1093,1,1,1
443,-385.368,33.153,1,1,1
444,-385.449,34.1921,1,1,1
445,-385.555,35.2381,1,1,1
446,-385.679,36.2788,1,1,1
447,-385.781,37.3157,1,1,1
448,-385.884,38.3575,1,1,1
449,-385.971,39.3875,1,1,1
450,-386.061,40.4266,1,1,1
451,-386.131,41.4579,1,1,1
452,-386.19,42.483,1,1,1
453,-386.229,43.4927,1,1,1
454,-386.264,44.5043,1,1,1
455,-386.286,45.5151,1,1,1
456,-386.309,46.5186,1,1,1
457,-386.336,47.5206,1,1,1
458,-386.361,48.5143,1,1,1
459,-386.383,49.5057,1,1,1
460,-386.406,50.4831,1,1,1
461,-386.424,51.4559,1,1,1
462,-386.435,52.4158,1,1,1
463,-386.448,53.3649,1,1,1
464,-386.47,54.2993,1,1,1
465,-386.493,55.2254,1,1,1
466,-386.514,56.1384,1,1,1
467,-386.526,57.0423,1,1,1
468,-386.554,57.9438,1,1,1
469,-386.573,58.8373,1,1,1
470,-386.597,59.7159,1,1,1
471,-386.61,60.5785,1,1,1
472,-386.612,61.4273,1,1,1
473,-386.603,62.2595,1,1,1
474,-386.586,63.079,1,1,1
475,-386.547,63.8819,1,1,1
476,-386.46,64.6661,1,1,1
477,-386.371,65.4338,1,1,1
478,-386.255,66.1931,1,1,1
479,-386.115,66.9353,1,1,1
480,-385.915,67.6483,1,1,1
481,-385.73,68.3565,1,1,1
482,-385.5,69.0279,1,1,1
483,-385.249,69.6949,1,1,1
484,-384.947,70.3209,1,1,1
485,-384.637,70.954,1,1,1
486,-384.335,71.5736,1,1,1
487,-383.997,72.1445,1,1,1
488,-383.684,72.7237,1,1,1
489,-383.336,73.255,1,1,1
490,-383.009,73.8072,1,1,1
491,-382.682,74.3473,1,1,1
492,-382.295,74.8189,1,1,1
493,-381.918,75.3164,1,1,1
494,-381.488,75.737,1,1,1
495,-381.092,76.1917,1,1,1
496,-380.636,76.5761,1,1,1
497,-380.219,76.9882,1,1,1
498,-379.775,77.3645,1,1,1
499,-379.29,77.6748,1,1,1
500,-378.802,77.9911,1,1,1
501,-378.271,78.252,1,1,1
502,-377.732,78.5222,1,1,1
503,-377.171,78.7737,1,1,1
504,-376.574,78.987,1,1,1
505,-375.976,79.1956,1,1,1
506,-375.367,79.3826,1,1,1
507,-374.728,79.5379,1,1,1
508,-374.088,79.7001,1,1,1
509,-373.424,79.8283,1,1,1
510,-372.74,79.9418,1,1,1
511,-372.044,80.0392,1,1,1
512,-371.325,80.1196,1,1,1
513,-370.607,80.2,1,1,1
514,-369.878,80.2764,1,1,1
515,-369.131,80.3482,1,1,1
516,-368.37,80.4156,1,1,1
517,-367.596,80.4715,1,1,1
518,-366.816,80.522,1,1,1
519,-366.032,80.5713,1,1,1
520,-365.232,80.6128,1,1,1
521,-364.423,80.6476,1,1,1
522,-363.598,80.6733,1,1,1
523,-362.767,80.6917,1,1,1
524,-361.925,80.7066,1,1,1
525,-361.072,80.7163,1,1,1
