i,x,z,recall_naive,recall_naive_sc,recall_rerank
819,446.074,369.043,1,1,1
820,446.759,370.16,1,1,1
821,447.441,371.274,1,1,1
822,448.108,372.393,1,1,1
823,448.775,373.508,1,1,1
824,449.439,374.632,0.875,0.875,1
825,450.106,375.748,1,1,1
826,450.761,376.861,1,1,1
827,451.417,377.97,1,1,1
828,452.078,379.076,1,1,1
829,452.74,380.183,1,1,1
830,453.407,381.283,1,1,1
831,454.073,382.382,0.875,0.875,1
832,454.748,383.483,1,1,1
833,455.439,384.577,1,1,1
834,456.15,385.672,0.875,0.25,1
835,456.868,386.769,1,0.875,1
836,457.535,387.871,1,0.875,1
837,458.225,388.968,1,0.875,1
838,458.921,390.053,1,0.875,1
839,459.632,391.13,1,0.875,1
840,460.352,392.206,1,0.875,1
841,461.075,393.274,1,0.875,1
842,461.799,394.334,1,0.875,1
843,462.503,395.388,1,0.875,1
844,463.2,396.422,1,0.875,1
845,463.881,397.433,1,0.875,1
846,464.568,398.42,1,0.875,1
847,465.258,399.398,1,0.875,1
848,465.948,400.377,1,0.875,1
849,466.632,401.347,1,0.875,1
850,467.313,402.311,1,0.875,1
851,467.987,403.271,1,0.875,1
852,468.654,404.222,1,1,1
853,469.324,405.167,1,1,1
854,469.992,406.104,1,1,1
855,470.658,407.039,1,1,1
856,471.318,407.972,1,1,1
857,472,408.882,1,1,1
858,472.678,409.784,1,1,1
859,473.349,410.686,1,1,1
860,474.005,411.588,1,1,1
861,474.657,412.487,1,1,1
862,475.304,413.382,1,1,1
863,475.952,414.265,1,1,1
864,476.593,415.139,1,1,1
865,477.228,416.004,1,1,1
866,477.866,416.858,1,0.875,1
867,478.496,417.711,1,0.875,1
868,479.128,418.555,1,0.875,1
869,479.75,419.389,1,0.875,1
870,480.372,420.213,1,0.875,1
871,480.989,421.025,1,0.875,1
872,481.599,421.823,1,0.875,1
873,482.195,422.603,1,0.875,1
874,482.788,423.367,1,0.875,1
875,483.378,424.115,1,0.875,1
876,483.955,424.844,1,1,1
877,484.526,425.557,1,1,1
878,485.083,426.251,1,1,1
879,485.628,426.924,1,0.875,1
880,486.157,427.581,1,0.875,1
881,486.675,428.228,1,0.875,1
882,487.191,428.866,1,0.875,1
883,487.703,429.498,1,0.875,1
884,488.207,430.121,1,0.875,1
885,488.699,430.731,1,0.875,1
886,489.178,431.332,1,0.875,1
887,489.646,431.918,1,1,1
888,490.108,432.492,1,0.875,1
889,490.55,433.053,1,0.875,1
890,490.972,433.602,1,0.875,1
891,491.375,434.139,1,0.875,1
892,491.769,434.657,1,0.875,1
893,492.153,435.162,1,0.875,1
894,492.522,435.661,1,0.875,1
895,492.877,436.147,1,0.875,1
896,493.231,436.624,1,0.75,1
897,493.585,437.089,1,0.75,1
898,493.937,437.555,1,0.875,1
899,494.275,438.022,1,0.875,1
900,494.602,438.499,1,0.875,1
901,494.921,438.98,1,0.875,1
902,495.208,439.449,1,0.875,1
903,495.494,439.943,1,0.875,1
904,495.765,440.449,1,0.875,1
905,495.975,440.928,1,0.875,1
906,496.198,441.456,1,0.75,1
907,496.393,441.993,1,0.75,1
908,496.507,442.49,1,0.75,1
909,496.643,443.039,1,0.75,1
910,496.763,443.598,1,0.875,1
911,496.809,444.116,1,0.875,1
912,496.895,444.688,1,0.875,1
913,496.888,445.221,1,0.875,1
914,496.87,445.823,1,0.875,1
915,496.838,446.434,1,0.75,1
916,496.743,446.996,1,0.875,1
917,496.683,447.615,1,0.875,1
918,496.587,448.236,1,0.75,1
919,496.408,448.813,1,0.875,1
920,496.246,449.444,1,0.875,1
921,496.021,450.036,1,0.875,1
922,495.818,450.663,1,0.875,1
923,495.594,451.285,1,0.875,1
924,495.317,451.881,1,0.875,1
925,495.028,452.496,1,0.875,1
926,494.714,453.109,1,1,1
927,494.383,453.715,1,1,1
928,494.051,454.336,1,1,1
929,493.711,454.961,1,1,1
930,493.358,455.592,1,1,1
931,492.993,456.227,1,1,1
932,492.625,456.869,1,1,1
933,492.26,457.525,1,1,1
934,491.893,458.188,1,1,1
935,491.519,458.857,1,1,1
936,491.139,459.532,1,1,1
937,490.753,460.21,1,1,1
938,490.364,460.89,1,1,1
939,489.969,461.583,1,1,1
940,489.581,462.284,1,1,1
941,489.186,462.998,1,1,1
942,488.779,463.722,1,1,1
943,488.365,464.466,1,1,1
944,487.949,465.221,1,1,1
945,487.528,465.987,1,1,1
946,487.101,466.762,1,1,1
947,486.671,467.546,1,1,1
948,486.242,468.333,1,1,1
949,485.809,469.134,1,1,1
950,485.366,469.94,1,1,1
951,484.929,470.75,1,1,1
952,484.486,471.563,1,1,1
953,484.042,472.375,1,1,1
954,483.595,473.197,1,1,1
955,483.147,474.023,1,1,1
956,482.697,474.851,1,1,1
957,482.241,475.68,1,1,1
958,481.79,476.503,1,1,1
959,481.335,477.339,1,1,1
960,480.881,478.18,1,1,1
961,480.421,479.024,1,1,1
962,479.961,479.867,1,1,1
963,479.507,480.715,1,1,1
964,479.056,481.565,1,1,1
965,478.598,482.414,1,1,1
966,478.14,483.25,1,1,1
967,477.68,484.085,1,1,1
968,477.216,484.923,1,1,1
969,476.742,485.777,1,1,1
970,476.265,486.641,1,1,1
971,475.796,487.502,1,1,1
972,475.327,488.358,1,1,1
973,474.858,489.214,1,1,1
974,474.382,490.069,1,1,1
975,473.906,490.923,1,1,1
976,473.426,491.781,1,1,1
977,472.946,492.638,1,1,1
978,472.464,493.499,1,1,1
979,471.982,494.358,1,1,1
980,471.503,495.21,1,1,1
981,471.031,496.049,1,1,1
982,470.565,496.875,1,1,1
983,470.106,497.689,1,1,1
984,469.654,498.494,1,1,1
985,469.203,499.297,1,1,1
986,468.755,500.092,1,1,1
987,468.311,500.884,1,1,1
988,467.868,501.67,1,1,1
989,467.432,502.442,1,1,1
990,467.003,503.201,1,1,1
991,466.582,503.944,1,1,1
992,466.171,504.673,1,1,1
993,465.768,505.386,1,1,1
994,465.373,506.08,1,1,1
995,464.99,506.759,1,1,1
996,464.618,507.421,1,1,1
997,464.254,508.066,1,1,1
998,463.902,508.692,1,1,1
999,463.563,509.303,1,1,1
1000,463.232,509.899,1,1,1
1001,462.906,510.488,1,1,1
1002,462.582,511.077,1,1,1
1003,462.26,511.666,1,1,1
1004,461.939,512.249,1,1,1
1005,461.621,512.827,1,1,1
1006,461.308,513.398,1,1,1
1007,460.999,513.963,1,1,1
1008,460.699,514.516,1,1,1
1009,460.403,515.058,1,1,1
1010,460.108,515.592,1,1,1
1011,459.826,516.112,1,1,1
1012,459.552,516.619,1,1,1
1013,459.29,517.11,1,1,1
1014,459.036,517.582,1,1,1
1015,458.789,518.038,1,1,1
1016,458.549,518.48,1,1,1
1017,458.313,518.912,1,1,1
1018,458.077,519.336,1,1,1
1019,457.835,519.757,1,1,1
1020,457.589,520.177,1,1,1
1021,457.324,520.582,1,1,1
1022,457.057,520.985,1,1,1
1023,456.757,521.359,1,1,1
1024,456.462,521.748,1,1,1
1025,456.159,522.128,1,1,1
1026,455.798,522.447,1,1,1
1027,455.463,522.795,1,1,1
1028,455.116,523.126,1,1,1
1029,454.695,523.355,1,1,1
1030,454.317,523.592,1,1,1
1031,453.929,523.832,1,1,1
1032,453.457,523.963,1,1,1
1033,453.027,524.175,1,1,1
1034,452.576,524.37,1,1,1
1035,452.01,524.448,1,1,1
1036,451.505,524.592,1,1,1
1037,450.985,524.696,1,1,1
1038,450.37,524.665,1,1,1
1039,449.835,524.718,1,1,1
1040,449.2,524.641,1,1,1
1041,448.646,524.629,1,1,1
1042,448.084,524.563,1,1,1
1043,447.44,524.376,1,1,1
1044,446.854,524.242,1,1,1
1045,446.256,524.067,1,1,1
1046,445.614,523.812,1,1,1
1047,445.001,523.579,1,1,1
1048,444.348,523.3,1,1,1
1049,443.706,523.023,1,1,1
1050,443.054,522.715,1,1,1
1051,442.392,522.361,1,1,1
1052,441.737,522.006,1,1,1
1053,441.07,521.622,1,1,1
1054,440.406,521.227,1,1,1
1055,439.739,520.811,1,1,1
1056,439.069,520.385,1,1,1
1057,438.401,519.955,1,1,1
1058,437.726,519.517,1,1,1
1059,437.068,519.08,1,1,1
1060,436.415,518.634,1,1,1
1061,435.767,518.178,1,1,1
1062,435.132,517.711,1,1,1
1063,434.501,517.234,1,1,1
1064,433.875,516.758,1,1,1
1065,433.249,516.276,1,1,1
1066,432.627,515.783,1,1,1
1067,432.015,515.279,1,1,1
1068,431.409,514.773,1,1,1
1069,430.807,514.256,1,1,1
1070,430.228,513.729,1,1,1
1071,429.654,513.188,1,1,1
1072,429.087,512.654,1,1,1
1073,428.526,512.108,1,1,1
1074,427.979,511.553,1,1,1
1075,427.438,510.996,1,1,1
1076,426.907,510.439,1,1,1
1077,426.376,509.873,1,1,1
1078,425.873,509.308,1,1,1
1079,425.384,508.737,1,1,1
1080,424.896,508.16,1,1,1
1081,424.415,507.578,1,0.875,1
1082,423.941,506.98,1,1,1
1083,423.477,506.387,1,1,1
1084,423.027,505.798,1,1,1
1085,422.585,505.203,1,1,1
1086,422.152,504.604,1,1,1
1087,421.723,503.994,1,1,1
1088,421.298,503.375,1,1,1
1089,420.895,502.757,1,1,1
1090,420.486,502.126,1,1,1
1091,420.093,501.491,1,1,1
1092,419.699,500.848,1,1,1
1093,419.312,500.198,1,1,1
1094,418.931,499.542,1,1,1
1095,418.553,498.879,1,1,1
1096,418.179,498.209,1,1,1
1097,417.805,497.533,1,1,1
1098,417.436,496.852,1,1,1
1099,417.07,496.165,1,1,1
1100,416.706,495.473,1,1,1
1101,416.341,494.77,1,1,1
1102,415.986,494.061,1,1,1
1103,415.642,493.341,1,0.875,1
1104,415.299,492.613,1,0.75,1
1105,414.957,491.879,1,0.625,1
1106,414.62,491.141,1,0.375,1
1107,414.283,490.4,1,0.375,1
1108,413.949,489.66,1,0.25,1
1109,413.621,488.917,1,0.25,1
1110,413.291,488.174,1,0.375,1
1111,412.961,487.43,1,0.375,1
1112,412.632,486.682,1,0.375,1
1113,412.307,485.928,1,0.375,1
1114,411.973,485.173,1,0.5,1
1115,411.64,484.416,1,0.5,1
1116,411.321,483.66,1,0.5,1
1117,411.009,482.901,1,0.5,1
1118,410.696,482.138,1,0.5,1
1119,410.386,481.37,1,0.5,1
1120,410.08,480.604,1,0.5,1
1121,409.78,479.837,1,0.5,1
1122,409.484,479.07,1,0.5,1
1123,409.187,478.299,1,0.5,1
1124,408.895,477.533,1,0.625,1
1125,408.606,476.771,1,0.5,1
1126,408.317,476.007,1,0.5,1
1127,408.032,475.245,1,0.625,1
1128,407.748,474.482,1,0.5,1
1129,407.466,473.72,1,0.625,1
1130,407.189,472.958,1,0.625,1
1131,406.916,472.195,1,0.625,1
1132,406.645,471.434,1,0.625,1
1133,406.373,470.676,1,0.625,1
1134,406.106,469.924,1,0.625,1
1135,405.842,469.178,1,0.625,1
1136,405.583,468.441,1,0.625,1
1137,405.322,467.714,1,0.625,1
1138,405.068,467,1,0.625,1
1139,404.821,466.3,1,0.75,1
1140,404.581,465.613,1,0.75,1
1141,404.345,464.943,1,0.75,1
1142,404.109,464.284,1,0.75,1
1143,403.881,463.647,1,0.75,1
1144,403.658,463.027,1,0.75,1
1145,403.421,462.43,1,0.875,1
1146,403.196,461.843,1,0.875,1
1147,402.988,461.253,1,1,1
1148,402.779,460.661,1,1,1
1149,402.564,460.074,1,1,1
1150,402.353,459.487,1,1,1
1151,402.151,458.897,1,1,1
1152,401.947,458.306,1,1,1
1153,401.731,457.723,1,1,1
1154,401.51,457.137,1,1,1
1155,401.297,456.549,1,1,1
1156,401.087,455.955,1,1,1
1157,400.875,455.36,1,1,1
1158,400.651,454.77,1,1,1
1159,400.428,454.181,1,1,1
1160,400.206,453.59,1,1,1
1161,399.997,452.985,1,1,1
1162,399.78,452.376,1,1,1
1163,399.557,451.756,1,1,1
1164,399.33,451.126,1,1,1
1165,399.095,450.492,1,1,1
1166,398.858,449.854,1,1,1
1167,398.618,449.218,1,1,1
1168,398.369,448.569,1,1,1
1169,398.103,447.918,1,1,1
1170,397.822,447.25,1,1,1
1171,397.536,446.572,1,1,1
1172,397.254,445.889,1,1,1
1173,396.97,445.208,1,1,1
1174,396.693,444.516,1,1,1
1175,396.409,443.82,1,1,1
1176,396.116,443.117,1,1,1
1177,395.819,442.405,1,1,1
1178,395.516,441.69,1,1,1
1179,395.211,440.968,1,1,1
1180,394.907,440.235,1,1,1
1181,394.599,439.49,1,1,1
1182,394.288,438.749,1,1,1
1183,393.977,437.999,1,1,1
1184,393.66,437.252,1,1,1
1185,393.342,436.498,1,1,1
1186,393.018,435.742,1,1,1
1187,392.691,434.982,1,1,1
1188,392.359,434.222,1,1,1
1189,392.025,433.458,1,1,1
1190,391.687,432.684,1,1,1
1191,391.344,431.908,1,1,1
1192,390.997,431.122,1,1,1
1193,390.641,430.332,1,1,1
1194,390.286,429.532,1,1,1
1195,389.92,428.729,1,1,1
1196,389.551,427.916,0.875,0.875,1
1197,389.178,427.104,1,1,1
1198,388.794,426.284,1,1,1
1199,388.4,425.461,1,1,1
1200,388.002,424.633,1,1,1
1201,387.602,423.807,1,1,1
1202,387.196,422.982,1,1,1
1203,386.786,422.154,1,1,1
1204,386.37,421.322,1,1,1
1205,385.951,420.482,1,1,1
1206,385.529,419.646,1,1,1
1207,385.11,418.805,1,1,1
1208,384.687,417.967,1,1,1
1209,384.253,417.123,1,1,1
1210,383.813,416.271,1,1,1
1211,383.372,415.418,1,1,1
1212,382.927,414.576,1,1,1
1213,382.48,413.735,1,1,1
1214,382.037,412.884,1,1,1
1215,381.591,412.03,1,1,1
1216,381.14,411.173,1,1,1
1217,380.682,410.317,1,1,1
1218,380.224,409.463,1,1,1
1219,379.765,408.609,1,1,1
1220,379.3,407.75,1,1,1
1221,378.83,406.889,1,1,1
1222,378.356,406.027,1,1,1
1223,377.882,405.167,1,1,1
1224,377.404,404.303,1,1,1
1225,376.922,403.442,1,1,1
1226,376.433,402.584,1,1,1
1227,375.941,401.722,1,1,1
1228,375.444,400.863,1,1,1
1229,374.941,399.999,1,1,1
1230,374.431,399.137,1,1,1
1231,373.918,398.272,1,1,1
1232,373.398,397.412,1,1,1
1233,372.878,396.55,1,1,1
1234,372.351,395.687,1,1,1
1235,371.821,394.824,1,1,1
1236,371.286,393.96,1,1,1
1237,370.745,393.099,1,1,1
1238,370.205,392.233,1,1,1
1239,369.663,391.368,1,1,1
1240,369.116,390.507,1,1,1
1241,368.557,389.649,1,1,1
1242,368.012,388.798,1,1,1
1243,367.466,387.952,1,1,1
1244,366.918,387.109,1,1,1
1245,366.357,386.258,1,1,1
1246,365.799,385.402,1,1,1
1247,365.246,384.546,1,1,1
1248,364.686,383.683,1,1,1
1249,364.125,382.821,1,1,1
1250,363.556,381.958,1,1,1
1251,362.99,381.103,1,1,1
1252,362.42,380.247,1,1,1
1253,361.851,379.394,1,1,1
1254,361.274,378.545,1,1,1
1255,360.666,377.709,1,1,1
1256,360.068,376.888,1,1,1
1257,359.479,376.08,1,1,1
1258,358.895,375.281,1,1,1
1259,358.317,374.492,1,1,1
1260,357.743,373.714,1,1,1
1261,357.177,372.945,1,1,1
1262,356.613,372.183,1,1,1
1263,356.046,371.424,1,1,1
1264,355.48,370.668,1,1,1
1265,354.913,369.914,1,1,1
1266,354.349,369.168,1,1,1
1267,353.782,368.42,1,1,1
1268,353.222,367.679,1,1,1
1269,352.663,366.944,1,1,1
1270,352.11,366.215,1,1,1
1271,351.562,365.492,1,1,1
1272,351.019,364.781,1,1,1
1273,350.487,364.075,1,1,1
1274,349.959,363.372,1,1,1
1275,349.445,362.679,1,1,1
1276,348.94,362,1,1,1
1277,348.45,361.329,1,1,1
1278,347.97,360.67,1,1,1
1279,347.502,360.019,1,1,1
1280,347.04,359.382,1,1,1
1281,346.588,358.761,1,1,1
1282,346.143,358.156,1,1,1
1283,345.703,357.57,1,1,1
1284,345.269,357.005,1,1,1
1285,344.839,356.457,1,1,1
1286,344.412,355.93,1,1,1
1287,343.988,355.42,1,1,1
1288,343.565,354.917,1,1,1
1289,343.146,354.428,1,1,1
1290,342.722,353.942,1,1,1
1291,342.292,353.479,1,1,1
1292,341.862,353.035,1,1,1
1293,341.428,352.599,1,1,1
1294,341.005,352.191,1,1,1
1295,340.569,351.79,1,1,1
1296,340.132,351.423,1,1,1
1297,339.692,351.082,1,1,1
1298,339.224,350.74,1,1,1
1299,338.769,350.441,1,1,1
1300,338.279,350.136,1,1,1
1301,337.811,349.893,1,1,1
1302,337.342,349.681,1,1,1
1303,336.822,349.451,1,1,1
1304,336.332,349.3,1,1,1
1305,335.777,349.128,1,1,1
1306,335.258,349.046,1,1,1
1307,334.733,348.991,1,1,1
1308,334.132,348.908,1,1,1
1309,333.593,348.931,1,1,1
1310,332.987,348.933,1,1,1
1311,332.452,349.031,1,1,1
1312,331.918,349.156,1,1,1
1313,331.322,349.235,1,1,1
1314,330.798,349.428,1,1,1
1315,330.223,349.593,1,1,1
1316,329.718,349.868,1,1,1
1317,329.211,350.167,1,1,1
1318,328.662,350.44,1,1,1
1319,328.154,350.761,1,1,1
1320,327.642,351.098,1,1,1
1321,327.114,351.445,1,1,1
1322,326.609,351.834,1,1,1
1323,326.095,352.236,1,1,1
1324,325.57,352.641,1,1,1
1325,325.041,353.06,1,1,1
1326,324.513,353.49,1,1,1
1327,323.978,353.935,1,1,1
1328,323.431,354.394,1,1,1
1329,322.876,354.863,1,1,1
1330,322.313,355.343,1,1,1
1331,321.734,355.821,1,1,1
1332,321.135,356.302,1,1,1
1333,320.525,356.788,1,1,1
1334,319.898,357.263,1,1,1
1335,319.25,357.71,1,1,1
1336,318.597,358.153,1,1,1
1337,317.931,358.587,1,1,1
1338,317.242,359.002,1,1,1
1339,316.541,359.408,1,1,1
1340,315.817,359.788,1,1,1
1341,315.094,360.16,1,1,1
1342,314.362,360.518,1,1,1
1343,313.608,360.846,1,1,1
1344,312.853,361.167,1,1,1
1345,312.088,361.473,1,1,1
1346,311.302,361.744,1,1,1
1347,310.509,362.008,1,1,1
1348,309.711,362.251,1,1,1
1349,308.889,362.463,1,1,1
1350,308.069,362.662,1,1,1
1351,307.235,362.838,1,1,1
1352,306.402,363.003,1,1,1
1353,305.561,363.147,1,1,1
1354,304.694,363.257,1,1,1
1355,303.828,363.357,1,1,1
1356,302.954,363.438,1,1,1
1357,302.075,363.494,1,1,1
1358,301.202,363.538,1,1,1
1359,300.313,363.558,1,1,1
1360,299.43,363.562,1,1,1
1361,298.538,363.55,1,1,1
1362,297.632,363.523,1,1,1
1363,296.724,363.487,1,1,1
1364,295.807,363.44,1,1,1
1365,294.885,363.381,1,1,1
1366,293.96,363.318,1,1,1
1367,293.032,363.245,1,1,1
1368,292.104,363.172,1,1,1
1369,291.172,363.096,1,1,1
1370,290.238,363.018,1,1,1
1371,289.301,362.939,1,1,1
1372,288.365,362.856,1,1,1
1373,287.43,362.769,1,1,1
1374,286.491,362.678,1,1,1
1375,285.549,362.583,1,1,1
1376,284.619,362.477,1,1,1
1377,283.693,362.37,1,1,1
1378,282.767,362.273,1,1,1
1379,281.845,362.181,1,1,1
1380,280.921,362.098,1,1,1
1381,280,362.013,1,1,1
1382,279.083,361.935,1,1,1
1383,278.169,361.857,1,1,1
1384,277.259,361.786,1,1,1
1385,276.353,361.718,1,1,1
1386,275.447,361.657,1,1,1
1387,274.542,361.603,0.875,1,1
1388,273.639,361.558,0.875,1,1
1389,272.737,361.52,1,1,1
1390,271.837,361.489,1,1,1
1391,270.935,361.466,1,1,1
1392,270.036,361.455,1,1,1
1393,269.134,361.458,1,1,1
1394,268.228,361.469,1,1,1
1395,267.328,361.498,1,1,1
1396,266.427,361.538,0.875,1,1
1397,265.529,361.6,1,1,1
1398,264.63,361.676,1,1,1
1399,263.73,361.762,1,1,1
1400,262.831,361.866,1,1,1
1401,261.94,361.98,1,1,1
1402,261.044,362.109,1,1,1
1403,260.15,362.256,1,1,1
1404,259.251,362.413,0.875,1,1
1405,258.353,362.576,1,1,1
1406,257.463,362.763,1,1,1
1407,256.574,362.96,1,1,1
1408,255.686,363.182,1,1,1
1409,254.803,363.415,1,1,1
1410,253.917,363.655,1,1,1
1411,253.046,363.918,0.875,1,1
1412,252.17,364.203,1,1,1
1413,251.288,364.497,1,1,1
1414,250.412,364.821,1,1,1
1415,249.54,365.149,1,1,1
1416,248.68,365.505,1,0.875,1
1417,247.814,365.879,1,1,1
1418,246.95,366.26,1,0.875,1
1419,246.095,366.667,1,1,1
1420,245.252,367.093,1,1,1
1421,244.404,367.527,1,1,1
1422,243.563,367.994,1,1,1
1423,242.722,368.473,1,1,1
1424,241.899,368.981,1,1,1
1425,241.083,369.508,1,1,1
1426,240.268,370.044,1,1,1
1427,239.477,370.601,1,0.875,1
1428,238.697,371.175,1,1,1
1429,237.931,371.758,1,0.875,1
1430,237.179,372.368,1,1,1
1431,236.432,372.984,1,1,1
1432,235.701,373.619,1,1,1
1433,234.991,374.266,1,1,1
1434,234.282,374.916,1,1,1
1435,233.589,375.586,1,1,1
1436,232.9,376.272,1,0.875,1
1437,232.221,376.965,1,1,1
1438,231.564,377.678,1,1,1
1439,230.916,378.397,1,1,1
1440,230.284,379.136,1,1,1
1441,229.656,379.887,1,1,1
1442,229.042,380.64,1,1,1
1443,228.445,381.409,1,0.875,1
1444,227.871,382.19,1,1,1
1445,227.304,382.977,1,1,1
1446,226.763,383.789,1,1,1
1447,226.231,384.605,1,1,1
1448,225.728,385.439,1,1,1
1449,225.24,386.284,1,1,1
1450,224.762,387.13,1,1,1
1451,224.307,387.997,1,0.875,1
1452,223.87,388.875,1,1,1
1453,223.446,389.76,1,1,1
1454,223.045,390.667,1,1,1
1455,222.652,391.577,1,1,1
1456,222.287,392.511,1,1,1
1457,221.943,393.458,1,1,1
1458,221.61,394.408,1,1,1
1459,221.303,395.38,1,1,1
1460,221.009,396.364,1,1,1
1461,220.732,397.347,1,0.875,1
1462,220.481,398.349,1,1,1
1463,220.247,399.351,1,1,1
1464,220.036,400.375,1,1,1
1465,219.837,401.417,1,1,1
1466,219.653,402.471,1,1,1
1467,219.493,403.546,1,1,1
1468,219.356,404.635,1,1,1
1469,219.23,405.722,1,1,1
1470,219.131,406.83,1,1,1
1471,219.056,407.942,1,1,1
1472,218.99,409.054,1,1,1
1473,218.955,410.176,1,1,1
1474,218.937,411.297,1,1,1
1475,218.939,412.433,1,1,1
1476,218.961,413.566,1,1,1
1477,219.003,414.695,1,1,1
1478,219.065,415.832,1,1,1
1479,219.146,416.968,1,1,1
1480,219.232,418.104,1,1,1
1481,219.337,419.243,1,1,1
1482,219.452,420.39,1,1,1
1483,219.57,421.527,1,1,1
1484,219.697,422.668,1,1,1
1485,219.83,423.807,1,1,1
1486,219.98,424.968,1,1,1
1487,220.136,426.093,1,1,1
1488,220.31,427.237,1,1,1
1489,220.489,428.387,0.875,0.875,1
1490,220.678,429.535,1,1,1
1491,220.869,430.685,1,1,1
1492,221.059,431.841,1,1,1
1493,221.249,433,1,1,1
1494,221.441,434.162,1,1,1
1495,221.636,435.326,1,1,1
1496,221.836,436.491,1,1,1
1497,222.038,437.663,1,1,1
1498,222.245,438.836,1,1,1
1499,222.458,440.015,1,1,1
1500,222.674,441.192,1,1,1
1501,222.891,442.378,1,1,1
1502,223.111,443.57,1,1,1
1503,223.325,444.766,1,1,1
1504,223.543,445.968,1,1,1
1505,223.76,447.177,1,1,1
1506,223.977,448.39,1,1,1
1507,224.197,449.606,1,1,1
1508,224.42,450.83,1,1,1
1509,224.645,452.053,1,1,1
1510,224.87,453.276,1,1,1
1511,225.097,454.505,1,1,1
1512,225.326,455.738,1,1,1
1513,225.55,456.975,1,1,1
1514,225.778,458.206,1,1,1
1515,226.013,459.438,1,1,1
1516,226.25,460.668,1,1,1
1517,226.496,461.896,1,1,1
1518,226.743,463.131,1,1,1
1519,226.993,464.366,1,1,1
1520,227.24,465.599,1,1,1
1521,227.489,466.831,1,1,1
1522,227.739,468.06,1,1,1
1523,227.992,469.294,1,1,1
1524,228.248,470.527,1,1,1
1525,228.502,471.758,1,1,1
1526,228.758,472.99,1,1,1
1527,229.012,474.215,1,1,1
1528,229.263,475.443,1,1,1
1529,229.512,476.669,1,1,1
1530,229.762,477.897,1,1,1
1531,230.005,479.122,1,1,1
1532,230.251,480.345,1,1,1
1533,230.499,481.568,1,1,1
1534,230.747,482.792,1,1,1
1535,230.999,484.015,1,1,1
1536,231.253,485.238,1,1,1
1537,231.505,486.453,1,1,1
1538,231.758,487.671,1,1,1
1539,232.01,488.886,1,1,1
1540,232.263,490.102,1,1,1
1541,232.513,491.317,1,1,1
1542,232.763,492.532,1,1,1
1543,233.024,493.749,1,1,1
1544,233.286,494.964,1,1,1
1545,233.546,496.17,1,1,1
1546,233.808,497.379,1,1,1
1547,234.069,498.597,1,1,1
1548,234.328,499.812,1,1,1
1549,234.586,501.02,1,1,1
1550,234.845,502.221,1,1,1
1551,235.108,503.42,1,1,1
1552,235.372,504.621,1,1,1
1553,235.639,505.821,1,1,1
1554,235.907,507.02,1,1,1
1555,236.175,508.216,1,1,1
1556,236.44,509.409,1,1,1
1557,236.704,510.603,1,1,1
1558,236.965,511.793,1,1,1
1559,237.225,512.98,1,1,1
1560,237.481,514.163,1,1,1
1561,237.735,515.342,1,1,1
1562,237.989,516.524,1,1,1
1563,238.249,517.704,1,1,1
1564,238.508,518.883,1,1,1
1565,238.761,520.056,1,1,1
1566,239.014,521.231,1,1,1
1567,239.263,522.4,0.875,0.875,1
1568,239.506,523.573,1,1,1
1569,239.747,524.742,1,1,1
1570,239.984,525.905,1,1,1
1571,240.216,527.068,1,1,1
1572,240.437,528.231,1,1,1
1573,240.66,529.39,1,1,1
1574,240.88,530.543,1,1,1
1575,241.102,531.689,1,1,1
1576,241.316,532.839,1,1,1
1577,241.528,533.987,1,1,1
1578,241.741,535.133,1,1,1
1579,241.949,536.275,1,1,1
1580,242.155,537.413,1,1,1
1581,242.359,538.55,1,1,1
1582,242.568,539.683,1,1,1
1583,242.778,540.812,1,1,1
1584,242.994,541.936,1,1,1
1585,243.21,543.057,1,1,1
1586,243.432,544.178,1,1,1
1587,243.655,545.296,1,1,1
1588,243.874,546.414,1,1,1
1589,244.095,547.526,1,1,1
1590,244.308,548.631,1,1,1
1591,244.53,549.731,1,1,1
1592,244.755,550.83,1,1,1
1593,244.987,551.924,1,1,1
1594,245.216,553.012,1,1,1
1595,245.447,554.102,1,1,1
1596,245.687,555.19,1,1,1
1597,245.92,556.27,1,1,1
1598,246.157,557.339,1,1,1
1599,246.402,558.403,1,1,1
1600,246.651,559.477,1,1,1
1601,246.903,560.546,1,1,1
1602,247.16,561.604,1,1,1
1603,247.42,562.654,1,1,1
1604,247.683,563.696,1,1,1
1605,247.954,564.748,1,1,1
1606,248.231,565.793,1,1,1
1607,248.51,566.824,1,1,1
1608,248.8,567.843,1,1,1
1609,249.097,568.859,1,1,1
1610,249.405,569.872,1,1,1
1611,249.72,570.881,1,1,1
1612,250.042,571.885,1,1,1
1613,250.367,572.885,1,1,1
1614,250.692,573.875,1,1,1
1615,251.03,574.862,1,1,1
1616,251.374,575.84,1,1,1
1617,251.722,576.817,1,1,1
1618,252.077,577.787,1,1,1
1619,252.433,578.754,1,1,1
1620,252.792,579.719,1,1,1
1621,253.161,580.683,1,1,1
1622,253.532,581.651,1,1,1
1623,253.899,582.619,1,1,1
1624,254.267,583.591,1,1,1
1625,254.633,584.564,1,1,1
1626,254.999,585.539,1,1,1
1627,255.369,586.519,1,1,1
1628,255.727,587.492,1,1,1
1629,256.084,588.465,1,1,1
1630,256.436,589.439,1,1,1
1631,256.784,590.423,1,1,1
1632,257.132,591.413,1,1,1
1633,257.476,592.394,1,1,1
1634,257.811,593.368,1,1,1
