method,frame,update_ms,query_ms,live,phys,rss_kb_end,rss_kb_peak
inc_b65_d30,15,144.5020,1.6476,1933858,1937778,1010024,1052504
inc_b65_d30,16,198.9683,1.6730,2051998,2056038,1010024,1052504
inc_b65_d30,17,194.3994,1.7750,2171386,2176426,1010024,1052504
inc_b65_d30,18,376.3792,1.7572,2291538,2297006,1010024,1052504
inc_b65_d30,19,348.7755,1.9702,2411466,2418956,1010024,1052504
inc_b65_d30,20,168.7725,1.8691,2531031,2539314,1010024,1052504
inc_b65_d30,21,981.7902,1.8829,2649930,2654076,1010024,1052504
inc_b65_d30,22,128.4632,1.9697,2768326,2776928,1010024,1052504
inc_b65_d30,23,176.2089,1.9245,2885487,2896885,1010024,1052504
inc_b65_d30,24,169.2601,1.9851,3001182,3016285,1010024,1052504
inc_b65_d30,25,216.5771,1.9956,3115120,3130688,1010024,1052504
inc_b65_d30,26,515.8152,1.9941,3227845,3253631,1010024,1052504
inc_b65_d30,27,174.8085,2.0647,3339027,3367036,1010024,1052504
inc_b65_d30,28,671.2033,2.0592,3449266,3481375,1010024,1052504
inc_b65_d30,29,191.1633,2.0801,3558539,3595579,1010024,1052504
inc_b65_d30,30,1396.2293,1.8910,3666904,3678102,1010024,1052504
inc_b65_d30,31,146.4029,1.9806,3774488,3794909,1010024,1052504
inc_b65_d30,32,152.7761,2.0242,3880509,3901354,1010024,1052504
inc_b65_d30,33,190.4322,2.1065,3984441,4001928,1010024,1052504
inc_b65_d30,34,248.0885,1.9583,4086932,4101191,1010024,1052504
inc_b65_d30,35,393.9570,1.9921,4186363,4217482,1010024,1052504
inc_b65_d30,36,561.2892,2.0160,4279688,4315623,1010024,1052504
inc_b65_d30,37,574.7616,2.2499,4365193,4391685,1010024,1052504
inc_b65_d30,38,641.0799,2.0586,4442949,4484925,1010024,1052504
inc_b65_d30,39,261.0400,1.9906,4512388,4558376,1010024,1052504
inc_b65_d30,40,1747.4111,1.9397,4576224,4627994,1010024,1052504
inc_b65_d30,41,155.0870,1.9815,4633363,4720215,1010024,1052504
inc_b65_d30,42,208.5690,2.1636,4680877,4796152,1010024,1052504
inc_b65_d30,43,256.0982,2.2137,4716100,4816603,1010024,1052504
inc_b65_d30,44,561.9056,2.3027,4739581,4866175,1010024,1052504
inc_b65_d30,45,887.7354,2.0958,4754752,4880104,1010024,1052504
inc_b65_d30,46,234.5612,2.2217,4768033,4926409,1010024,1052504
inc_b65_d30,47,410.9283,2.3131,4776820,4929614,1010024,1052504
inc_b65_d30,48,1952.3846,2.1138,4787327,4892566,1010024,1052504
inc_b65_d30,49,204.1028,2.1963,4799240,4952787,1010024,1052504
inc_b65_d30,50,256.3649,2.1115,4813653,4980144,1010024,1052504
inc_b65_d30,51,370.4261,1.9121,4835417,5064892,1010024,1052504
inc_b65_d30,52,250.5567,1.9498,4856525,5158156,1010024,1052504
inc_b65_d30,53,688.7081,2.2039,4872964,5132550,1010024,1052504
inc_b65_d30,54,808.8097,2.1812,4885791,5174876,1010024,1052504
inc_b65_d30,55,340.8694,2.2115,4892385,5050239,1010024,1052504
inc_b65_d30,56,2026.5395,2.2494,4894341,5015589,1010024,1052504
inc_b65_d30,57,189.2530,2.2314,4895005,5112463,1010024,1052504
inc_b65_d30,58,241.4308,2.2515,4893045,5189718,1010024,1052504
inc_b65_d30,59,375.9733,2.2431,4890477,5203955,1010024,1052504
inc_b65_d30,60,551.1077,2.0657,4892759,5157796,1010024,1052504
inc_b65_d30,61,807.4121,2.3922,4889391,5104486,1010024,1052504
inc_b65_d30,62,787.2121,2.0874,4883582,5089184,1010024,1052504
inc_b65_d30,63,2123.7149,2.2037,4872083,5004272,1010024,1052504
inc_b65_d30,64,217.5153,2.2828,4860885,5012822,1010024,1052504
inc_b65_d30,65,247.3446,2.4268,4843349,5068572,1010024,1052504
inc_b65_d30,66,312.4560,2.1323,4832742,5117096,1010024,1052504
inc_b65_d30,67,388.7366,2.1116,4824309,5136542,1010024,1052504
inc_b65_d30,68,1486.6127,2.1157,4824793,5096754,1010024,1052504
inc_b65_d30,69,200.0991,2.0996,4833508,5168783,1010024,1052504
inc_b65_d30,70,536.4599,2.2057,4837326,5285462,1010024,1052504
inc_b65_d30,71,2273.8931,2.0462,4839058,4957494,1010024,1052504
inc_b65_d30,72,155.2937,2.1249,4837318,5074605,1010024,1052504
inc_b65_d30,73,210.3504,2.1125,4838802,5193763,1010024,1052504
inc_b65_d30,74,205.6412,2.2063,4837232,5312784,1010024,1052504
inc_b65_d30,75,210.2299,2.2092,4837757,5430549,1010024,1052504
inc_b65_d30,76,754.3218,2.2772,4836585,5177556,1010024,1052504
inc_b65_d30,77,874.0554,2.1993,4832275,5292971,1010024,1052504
inc_b65_d30,78,184.9677,2.2749,4827745,5400507,1010024,1052504
inc_b65_d30,79,799.5850,2.4994,4818272,4818474,1010024,1052504
inc_b85_d50,0,23.7927,0.4613,124058,124600,1133924,1133924
inc_b85_d50,1,53.0566,0.7613,247923,248535,1133924,1133924
inc_b85_d50,2,87.7005,1.0118,371552,372205,1133924,1133924
inc_b85_d50,3,39.6634,1.1671,494857,496166,1133924,1133924
inc_b85_d50,4,50.0987,1.2459,617787,619691,1133924,1133924
inc_b85_d50,5,57.0795,1.2719,740581,743282,1133924,1133924
inc_b85_d50,6,58.6036,1.3899,862493,865955,1133924,1133924
inc_b85_d50,7,63.9550,1.4416,983649,986951,1133924,1133924
inc_b85_d50,8,60.3807,1.4242,1104091,1108163,1133924,1133924
inc_b85_d50,9,64.3129,1.4889,1223641,1225313,1133924,1133924
inc_b85_d50,10,65.5259,1.4629,1342883,1346047,1133924,1133924
inc_b85_d50,11,67.4230,1.5487,1461997,1464555,1133924,1133924
inc_b85_d50,12,64.7990,1.4935,1580616,1584196,1133924,1133924
inc_b85_d50,13,66.2189,1.5846,1698807,1703831,1133924,1133924
inc_b85_d50,14,100.8935,1.8359,1816268,1823380,1133924,1133924
inc_b85_d50,15,65.1075,1.5603,1933858,1943360,1133924,1133924
inc_b85_d50,16,76.1293,1.6336,2051998,2064004,1133924,1133924
inc_b85_d50,17,81.4187,1.7371,2171386,2184365,1133924,1133924
inc_b85_d50,18,619.9744,1.6552,2291538,2307906,1133924,1133924
inc_b85_d50,19,52.2120,1.8746,2411466,2428244,1133924,1133924
inc_b85_d50,20,59.3675,1.9123,2531031,2552475,1133924,1133924
inc_b85_d50,21,69.7512,1.9520,2649930,2661703,1133924,1133924
inc_b85_d50,22,67.9670,1.9630,2768326,2785548,1133924,1133924
inc_b85_d50,23,71.3816,2.0259,2885487,2909533,1133924,1133924
inc_b85_d50,24,83.3495,2.0526,3001182,3024860,1133924,1133924
inc_b85_d50,25,1050.0725,1.8908,3115120,3123729,1133924,1133924
inc_b85_d50,26,62.6547,1.9791,3227845,3246814,1133924,1133924
inc_b85_d50,27,71.4719,2.0659,3339027,3368021,1133924,1133924
inc_b85_d50,28,78.4655,1.9606,3449266,3491467,1133924,1133924
inc_b85_d50,29,78.6854,1.9332,3558539,3603027,1133924,1133924
inc_b85_d50,30,75.8842,1.9398,3666904,3708964,1133924,1133924
inc_b85_d50,31,88.1724,1.9660,3774488,3832320,1133924,1133924
inc_b85_d50,32,76.3900,1.9669,3880509,3952427,1133924,1133924
inc_b85_d50,33,70.0968,2.9487,3984441,4062015,1133924,1133924
inc_b85_d50,34,105.5794,1.9065,4086932,4178483,1133924,1133924
inc_b85_d50,35,105.4792,2.0096,4186363,4292346,1133924,1133924
inc_b85_d50,36,84.7026,2.0386,4279688,4401459,1133924,1133924
inc_b85_d50,37,101.2419,2.0150,4365193,4504997,1133924,1133924
inc_b85_d50,38,102.3247,1.8999,4442949,4626093,1133924,1133924
inc_b85_d50,39,80.7897,1.9243,4512388,4731797,1133924,1133924
inc_b85_d50,40,92.5543,2.0038,4576224,4787661,1133924,1133924
inc_b85_d50,41,139.9173,2.0493,4633363,4874269,1133924,1133924
inc_b85_d50,42,437.8133,2.1431,4680877,4969445,1133924,1133924
inc_b85_d50,43,82.5260,2.3650,4716100,5032074,1133924,1133924
inc_b85_d50,44,106.0040,2.2524,4739581,5100616,1133924,1133924
inc_b85_d50,45,205.4734,2.2281,4754752,5161416,1133924,1133924
inc_b85_d50,46,215.4506,2.4040,4768033,4815179,1133924,1133924
inc_b85_d50,47,1760.4540,2.0366,4776820,4881599,1133924,1133924
inc_b85_d50,48,60.8367,1.9813,4787327,4997014,1133924,1133924
inc_b85_d50,49,73.1959,2.0559,4799240,5113751,1133924,1133924
inc_b85_d50,50,69.9701,2.1015,4813653,5231466,1133924,1133924
inc_b85_d50,51,80.7522,1.9261,4835417,5350618,1133924,1133924
inc_b85_d50,52,83.8265,2.0308,4856525,5470878,1133924,1133924
inc_b85_d50,53,82.9975,2.1149,4872964,5590628,1133924,1133924
inc_b85_d50,54,87.9041,2.1003,4885791,5712904,1133924,1133924
inc_b85_d50,55,84.5747,1.9008,4892385,5835866,1133924,1133924
inc_b85_d50,56,83.3562,2.0682,4894341,5958601,1133924,1133924
inc_b85_d50,57,189.3560,2.2674,4895005,5784507,1133924,1133924
inc_b85_d50,58,290.6876,2.3214,4893045,5276436,1133924,1133924
inc_b85_d50,59,363.4584,2.3195,4890477,5398614,1133924,1133924
inc_b85_d50,60,81.2778,2.2166,4892759,5520889,1133924,1133924
inc_b85_d50,61,472.6703,2.3564,4889391,5642418,1133924,1133924
inc_b85_d50,62,119.5144,2.3242,4883582,5763208,1133924,1133924
inc_b85_d50,63,169.0319,3.3632,4872083,5574035,1133924,1133924
inc_b85_d50,64,975.8669,2.2476,4860885,5694517,1133924,1133924
inc_b85_d50,65,92.2414,3.1302,4843349,5769655,1133924,1133924
inc_b85_d50,66,116.6422,2.1055,4832742,5890283,1133924,1133924
inc_b85_d50,67,112.7827,2.1966,4824309,5939946,1133924,1133924
inc_b85_d50,68,152.2570,2.1524,4824793,6060190,1133924,1133924
inc_b85_d50,69,93.4392,2.0753,4833508,6180983,1133924,1133924
inc_b85_d50,70,104.2287,2.1537,4837326,6292759,1133924,1133924
inc_b85_d50,71,758.6570,2.1801,4839058,6387113,1133924,1133924
inc_b85_d50,72,80.3564,1.9790,4837318,6506113,1133924,1133924
inc_b85_d50,73,83.9729,2.0060,4838802,6625479,1133924,1133924
inc_b85_d50,74,80.2184,2.0944,4837232,6744037,1133924,1133924
inc_b85_d50,75,286.1722,2.2628,4837757,6262187,1133924,1133924
inc_b85_d50,76,961.2719,2.2711,4836585,6380533,1133924,1133924
inc_b85_d50,77,99.8019,2.4407,4832275,6498391,1133924,1133924
inc_b85_d50,78,82.6982,2.4964,4827745,6615312,1133924,1133924
inc_b85_d50,79,172.5461,2.5699,4818272,6471459,1133924,1133924
inc_ablate_noboxtrim,0,23.6466,0.4403,124058,124085,1393128,1393128
inc_ablate_noboxtrim,1,52.8439,0.7048,247997,248029,1393128,1393128
inc_ablate_noboxtrim,2,85.7909,0.9072,371760,371825,1393128,1393128
inc_ablate_noboxtrim,3,39.8727,1.0700,495220,495281,1393128,1393128
inc_ablate_noboxtrim,4,51.3270,1.1913,618476,618536,1393128,1393128
inc_ablate_noboxtrim,5,56.7041,1.2379,741713,741772,1393128,1393128
inc_ablate_noboxtrim,6,58.9589,1.3247,864386,864451,1393128,1393128
inc_ablate_noboxtrim,7,63.2904,1.3775,986402,986470,1393128,1393128
inc_ablate_noboxtrim,8,61.7161,1.4197,1107804,1107875,1393128,1393128
inc_ablate_noboxtrim,9,63.9211,1.4591,1228361,1228478,1393128,1393128
inc_ablate_noboxtrim,10,69.1069,1.4327,1348539,1348673,1393128,1393128
inc_ablate_noboxtrim,11,70.0542,1.5193,1468625,1468772,1393128,1393128
inc_ablate_noboxtrim,12,64.5808,1.4923,1588272,1588419,1393128,1393128
inc_ablate_noboxtrim,13,65.8745,1.5904,1707719,1707868,1393128,1393128
inc_ablate_noboxtrim,14,101.4729,1.5837,1827286,1827444,1393128,1393128
inc_ablate_noboxtrim,15,67.3006,1.5137,1947518,1947680,1393128,1393128
inc_ablate_noboxtrim,16,78.3546,1.6338,2068618,2068783,1393128,1393128
inc_ablate_noboxtrim,17,83.7743,1.6891,2191016,2191189,1393128,1393128
inc_ablate_noboxtrim,18,622.2264,1.6436,2314323,2314508,1393128,1393128
inc_ablate_noboxtrim,19,54.4720,1.8825,2437865,2438045,1393128,1393128
inc_ablate_noboxtrim,20,62.6203,1.8842,2561651,2561847,1393128,1393128
inc_ablate_noboxtrim,21,67.3623,1.8754,2685559,2685772,1393128,1393128
inc_ablate_noboxtrim,22,76.2726,2.0252,2809442,2809655,1393128,1393128
inc_ablate_noboxtrim,23,80.5639,1.9601,2933214,2933449,1393128,1393128
inc_ablate_noboxtrim,24,94.4929,2.0066,3056875,3057126,1393128,1393128
inc_ablate_noboxtrim,25,96.1432,2.0093,3180424,3180691,1393128,1393128
inc_ablate_noboxtrim,26,1203.4897,1.9630,3303808,3304141,1393128,1393128
inc_ablate_noboxtrim,27,61.9497,1.9623,3426867,3427165,1393128,1393128
inc_ablate_noboxtrim,28,74.4885,1.9803,3549892,3550178,1393128,1393128
inc_ablate_noboxtrim,29,73.8080,2.0532,3672810,3673092,1393128,1393128
inc_ablate_noboxtrim,30,77.2212,1.9557,3795873,3796161,1393128,1393128
inc_ablate_noboxtrim,31,86.6508,2.0411,3919004,3919296,1393128,1393128
inc_ablate_noboxtrim,32,70.6760,1.9349,4041909,4042207,1393128,1393128
inc_ablate_noboxtrim,33,75.3052,2.0943,4164707,4165007,1393128,1393128
inc_ablate_noboxtrim,34,121.6421,2.2143,4287162,4287459,1393128,1393128
inc_ablate_noboxtrim,35,84.0206,1.8811,4409083,4409380,1393128,1393128
inc_ablate_noboxtrim,36,87.5895,1.8801,4530688,4530988,1393128,1393128
inc_ablate_noboxtrim,37,91.7897,1.8185,4651961,4652261,1393128,1393128
inc_ablate_noboxtrim,38,91.2844,1.7626,4772544,4772853,1393128,1393128
inc_ablate_noboxtrim,39,85.3824,1.7658,4892903,4893226,1393128,1393128
inc_ablate_noboxtrim,40,101.5181,1.8222,5012947,5013268,1393128,1393128
inc_ablate_noboxtrim,41,88.6735,1.7912,5132328,5132642,1393128,1393128
inc_ablate_noboxtrim,42,96.8582,1.9355,5250812,5251136,1393128,1393128
inc_ablate_noboxtrim,43,434.9356,2.0241,5368239,5368562,1393128,1393128
inc_ablate_noboxtrim,44,89.8295,2.0805,5484208,5484547,1393128,1393128
inc_ablate_noboxtrim,45,87.4473,2.0060,5597848,5598185,1393128,1393128
inc_ablate_noboxtrim,46,92.9971,2.5495,5710112,5710462,1393128,1393128
inc_ablate_noboxtrim,47,101.0003,1.8680,5823057,5823429,1393128,1393128
inc_ablate_noboxtrim,48,101.6100,2.1876,5938013,5938384,1393128,1393128
inc_ablate_noboxtrim,49,108.7461,1.8797,6054132,6054517,1393128,1393128
inc_ablate_noboxtrim,50,558.8849,1.9091,6171769,6172158,1393128,1393128
inc_ablate_noboxtrim,51,103.8360,1.7788,6290625,6291013,1393128,1393128
inc_ablate_noboxtrim,52,705.7682,1.8433,6410470,6410861,1393128,1393128
inc_ablate_noboxtrim,53,718.4323,1.9357,6531378,6531779,1393128,1393128
inc_ablate_noboxtrim,54,96.4816,1.9594,6653058,6653463,1393128,1393128
inc_ablate_noboxtrim,55,100.0901,1.8913,6775422,6775828,1393128,1393128
inc_ablate_noboxtrim,56,107.1005,2.2894,6897740,6898147,1393128,1393128
inc_ablate_noboxtrim,57,115.6094,1.9821,7019943,7020356,1393128,1393128
inc_ablate_noboxtrim,58,105.9586,2.0254,7141998,7142412,1393128,1393128
inc_ablate_noboxtrim,59,109.3311,1.9504,7263864,7264278,1393128,1393128
inc_ablate_noboxtrim,60,123.4978,1.9098,7385617,7386037,1393128,1393128
inc_ablate_noboxtrim,61,108.1655,2.0449,7507007,7507425,1393128,1393128
inc_ablate_noboxtrim,62,1112.9124,1.9887,7628053,7628484,1393128,1393128
inc_ablate_noboxtrim,63,1106.7011,1.9815,7748186,7748624,1393128,1393128
inc_ablate_noboxtrim,64,84.5834,1.9486,7868605,7869047,1393128,1393128
inc_ablate_noboxtrim,65,89.7887,2.0320,7989158,7989595,1393128,1393128
inc_ablate_noboxtrim,66,96.0434,2.1610,8109939,8110383,1393128,1393128
inc_ablate_noboxtrim,67,93.3496,1.8474,8230689,8231135,1393128,1393128
inc_ablate_noboxtrim,68,158.4412,1.9096,8351459,8351902,1393128,1393128
inc_ablate_noboxtrim,69,104.6428,1.8964,8472286,8472730,1393128,1393128
inc_ablate_noboxtrim,70,95.8469,1.9807,8592813,8593253,1393128,1393128
inc_ablate_noboxtrim,71,101.0121,1.9303,8713008,8713453,1393128,1393128
inc_ablate_noboxtrim,72,99.5093,1.8278,8832964,8833409,1393128,1393128
inc_ablate_noboxtrim,73,100.7311,1.9213,8952690,8953135,1393128,1393128
inc_ablate_noboxtrim,74,105.2092,2.0259,9072088,9072535,1393128,1393128
inc_ablate_noboxtrim,75,111.3246,2.1569,9190805,9191253,1393128,1393128
inc_ablate_noboxtrim,76,103.6310,2.2099,9309207,9309657,1393128,1393128
inc_ablate_noboxtrim,77,117.6949,2.1562,9427064,9427517,1393128,1393128
inc_ablate_noboxtrim,78,104.0621,2.1982,9544224,9544680,1393128,1393128
inc_ablate_noboxtrim,79,111.7454,2.0037,9661341,9661799,1393128,1393128
inc_ablate_norebuild,0,23.8102,0.4625,124058,124668,1388076,1388076
inc_ablate_norebuild,1,53.1087,0.7874,247923,248663,1388076,1388076
inc_ablate_norebuild,2,87.4516,0.9034,371552,372401,1388076,1388076
inc_ablate_norebuild,3,31.3784,1.1634,494857,496568,1388076,1388076
inc_ablate_norebuild,4,36.7734,1.3748,617787,620537,1388076,1388076
inc_ablate_norebuild,5,38.2272,1.5028,740581,744461,1388076,1388076
inc_ablate_norebuild,6,41.4280,1.6545,862493,867834,1388076,1388076
inc_ablate_norebuild,7,42.4404,1.7495,983649,990599,1388076,1388076
inc_ablate_norebuild,8,46.5166,1.7031,1104091,1112722,1388076,1388076
inc_ablate_norebuild,9,46.9114,2.1186,1223641,1234079,1388076,1388076
inc_ablate_norebuild,10,48.7864,1.9219,1342883,1355097,1388076,1388076
inc_ablate_norebuild,11,49.8631,2.0462,1461997,1476042,1388076,1388076
inc_ablate_norebuild,12,51.3013,2.0662,1580616,1596545,1388076,1388076
inc_ablate_norebuild,13,53.8866,2.1379,1698807,1716840,1388076,1388076
inc_ablate_norebuild,14,57.8882,2.2410,1816268,1837246,1388076,1388076
inc_ablate_norebuild,15,56.2110,2.1528,1933858,1958269,1388076,1388076
inc_ablate_norebuild,16,59.0221,2.4508,2051998,2080111,1388076,1388076
inc_ablate_norebuild,17,71.6461,2.3568,2171386,2203218,1388076,1388076
inc_ablate_norebuild,18,60.1532,2.4528,2291538,2327158,1388076,1388076
inc_ablate_norebuild,19,61.1898,2.7015,2411466,2451459,1388076,1388076
inc_ablate_norebuild,20,63.6804,2.7000,2531031,2576012,1388076,1388076
inc_ablate_norebuild,21,64.1883,2.6437,2649930,2700668,1388076,1388076
inc_ablate_norebuild,22,68.8564,2.9949,2768326,2825312,1388076,1388076
inc_ablate_norebuild,23,73.6070,2.7237,2885487,2949838,1388076,1388076
inc_ablate_norebuild,24,74.9065,2.9194,3001182,3074358,1388076,1388076
inc_ablate_norebuild,25,76.9402,2.8638,3115120,3198958,1388076,1388076
inc_ablate_norebuild,26,76.7312,2.9258,3227845,3323508,1388076,1388076
inc_ablate_norebuild,27,75.7880,2.8985,3339027,3447750,1388076,1388076
inc_ablate_norebuild,28,75.4686,2.8478,3449266,3571913,1388076,1388076
inc_ablate_norebuild,29,74.9296,2.9737,3558539,3695931,1388076,1388076
inc_ablate_norebuild,30,75.3599,2.8166,3666904,3820065,1388076,1388076
inc_ablate_norebuild,31,85.4222,2.8503,3774488,3944205,1388076,1388076
inc_ablate_norebuild,32,69.5646,2.6591,3880509,4068137,1388076,1388076
inc_ablate_norebuild,33,72.7762,2.6842,3984441,4191963,1388076,1388076
inc_ablate_norebuild,34,109.3470,2.8098,4086932,4315465,1388076,1388076
inc_ablate_norebuild,35,77.9465,2.7354,4186363,4438471,1388076,1388076
inc_ablate_norebuild,36,78.3271,2.7974,4279688,4561220,1388076,1388076
inc_ablate_norebuild,37,79.4853,2.8448,4365193,4683599,1388076,1388076
inc_ablate_norebuild,38,80.5832,2.9620,4442949,4805337,1388076,1388076
inc_ablate_norebuild,39,80.1962,2.6560,4512388,4926834,1388076,1388076
inc_ablate_norebuild,40,81.3599,2.7975,4576224,5047982,1388076,1388076
inc_ablate_norebuild,41,80.5012,2.9069,4633363,5168341,1388076,1388076
inc_ablate_norebuild,42,81.4539,3.1938,4680877,5287795,1388076,1388076
inc_ablate_norebuild,43,82.5987,3.4276,4716100,5406194,1388076,1388076
inc_ablate_norebuild,44,80.2636,2.6274,4739581,5523075,1388076,1388076
inc_ablate_norebuild,45,81.7896,2.9518,4754752,5637571,1388076,1388076
inc_ablate_norebuild,46,80.5033,3.6707,4768033,5750710,1388076,1388076
inc_ablate_norebuild,47,81.6496,3.0116,4776820,5864520,1388076,1388076
inc_ablate_norebuild,48,83.2934,5.9535,4787327,5980494,1388076,1388076
inc_ablate_norebuild,49,96.7074,3.6943,4799240,6097650,1388076,1388076
inc_ablate_norebuild,50,88.4232,3.9031,4813653,6216286,1388076,1388076
inc_ablate_norebuild,51,89.7955,3.9864,4835417,6336116,1388076,1388076
inc_ablate_norebuild,52,90.9966,4.4137,4856525,6456912,1388076,1388076
inc_ablate_norebuild,53,92.3618,5.1817,4872964,6578803,1388076,1388076
inc_ablate_norebuild,54,94.1857,5.4728,4885791,6701442,1388076,1388076
inc_ablate_norebuild,55,98.0956,4.9051,4892385,6824785,1388076,1388076
inc_ablate_norebuild,56,97.3483,5.6360,4894341,6948017,1388076,1388076
inc_ablate_norebuild,57,99.3960,7.8885,4895005,7071147,1388076,1388076
inc_ablate_norebuild,58,100.7875,8.6368,4893045,7194076,1388076,1388076
inc_ablate_norebuild,59,103.7836,7.3612,4890477,7316779,1388076,1388076
inc_ablate_norebuild,60,105.1651,9.6878,4892759,7439348,1388076,1388076
inc_ablate_norebuild,61,104.7577,8.6492,4889391,7561509,1388076,1388076
inc_ablate_norebuild,62,141.9050,12.6858,4883582,7683241,1388076,1388076
inc_ablate_norebuild,63,104.6887,13.9933,4872083,7803937,1388076,1388076
inc_ablate_norebuild,64,105.4639,11.8294,4860885,7924875,1388076,1388076
inc_ablate_norebuild,65,106.5674,20.5771,4843349,8045926,1388076,1388076
inc_ablate_norebuild,66,109.6568,20.4026,4832742,8167125,1388076,1388076
inc_ablate_norebuild,67,112.5251,15.3646,4824309,8288241,1388076,1388076
inc_ablate_norebuild,68,171.9333,23.1936,4824793,8409322,1388076,1388076
inc_ablate_norebuild,69,112.2289,26.7171,4833508,8530419,1388076,1388076
inc_ablate_norebuild,70,120.3260,44.5643,4837326,8651212,1388076,1388076
inc_ablate_norebuild,71,125.4709,23.2824,4839058,8771704,1388076,1388076
inc_ablate_norebuild,72,116.5756,40.2062,4837318,8891986,1388076,1388076
inc_ablate_norebuild,73,117.2016,44.8567,4838802,9012022,1388076,1388076
inc_ablate_norebuild,74,124.3379,30.6486,4837232,9131769,1388076,1388076
inc_ablate_norebuild,75,122.7721,32.2813,4837757,9250822,1388076,1388076
inc_ablate_norebuild,76,121.8890,34.7833,4836585,9369564,1388076,1388076
inc_ablate_norebuild,77,122.5220,38.3332,4832275,9487738,1388076,1388076
inc_ablate_norebuild,78,123.2372,39.8319,4827745,9605216,1388076,1388076
inc_ablate_norebuild,79,124.8259,62.1236,4818272,9722661,1388076,1388076
inc_async,0,25.2067,0.5432,124058,124668,2168832,2168840
inc_async,1,105.8586,0.7581,247923,248663,2168832,2168840
inc_async,2,92.2525,0.9136,371552,372401,2168832,2168840
inc_async,3,31.3715,1.1987,494857,496568,2168832,2168840
inc_async,4,36.5635,1.3883,617787,620537,2168832,2168840
inc_async,5,39.3867,1.5418,740581,744461,2168832,2168840
inc_async,6,145.3974,1.5276,862493,867834,2168832,2168840
inc_async,7,56.2510,2.2348,983649,990599,2168832,2168840
inc_async,8,44.6079,1.6802,1104091,1112722,2168832,2168840
inc_async,9,46.5265,1.8314,1223641,1234079,2168832,2168840
inc_async,10,48.9888,1.9124,1342883,1355097,2168832,2168840
inc_async,11,50.0681,2.1999,1461997,1476042,2168832,2168840
inc_async,12,52.6703,2.2183,1580616,1596545,2168832,2168840
inc_async,13,279.9412,1.7340,1698807,1711499,2168832,2168840
inc_async,14,44.2630,1.8474,1816268,1831905,2168832,2168840
inc_async,15,45.8805,1.8394,1933858,1952928,2168832,2168840
inc_async,16,48.7209,2.0594,2051998,2074770,2168832,2168840
inc_async,17,49.2076,2.2581,2171386,2197877,2168832,2168840
inc_async,18,84.3022,3.6155,2291538,2321817,2168832,2168840
inc_async,19,53.7572,2.8043,2411466,2446118,2168832,2168840
inc_async,20,55.3858,2.7559,2531031,2570671,2168832,2168840
inc_async,21,57.4181,2.8076,2649930,2695327,2168832,2168840
inc_async,22,58.9359,2.8223,2768326,2819971,2168832,2168840
inc_async,23,60.5150,2.9779,2885487,2944497,2168832,2168840
inc_async,24,61.2808,2.9698,3001182,3069017,2168832,2168840
inc_async,25,63.6623,3.0710,3115120,3193617,2168832,2168840
inc_async,26,62.2499,3.3252,3227845,3318167,2168832,2168840
inc_async,27,63.7147,2.9898,3339027,3442409,2168832,2168840
inc_async,28,67.4544,2.6372,3449266,3566572,2168832,2168840
inc_async,29,62.8296,2.6928,3558539,3690590,2168832,2168840
inc_async,30,62.7179,2.5541,3666904,3814724,2168832,2168840
inc_async,31,759.6459,2.5783,3774488,3912373,2168832,2168840
inc_async,32,57.4461,2.5562,3880509,4036305,2168832,2168840
inc_async,33,57.7124,2.5851,3984441,4160131,2168832,2168840
inc_async,34,59.5914,2.5709,4086932,4283633,2168832,2168840
inc_async,35,60.7056,2.5664,4186363,4406639,2168832,2168840
inc_async,36,61.8380,2.7030,4279688,4529388,2168832,2168840
inc_async,37,68.8237,2.8711,4365193,4651767,2168832,2168840
inc_async,38,62.8555,2.7806,4442949,4773505,2168832,2168840
inc_async,39,63.5226,2.6976,4512388,4895002,2168832,2168840
inc_async,40,132.2329,4.0168,4576224,5016150,2168832,2168840
inc_async,41,66.2916,2.9989,4633363,5136509,2168832,2168840
inc_async,42,66.1662,3.1015,4680877,5255963,2168832,2168840
inc_async,43,65.8226,3.0865,4716100,5374362,2168832,2168840
inc_async,44,65.0236,2.8415,4739581,5491243,2168832,2168840
inc_async,45,63.9426,2.5142,4754752,5605739,2168832,2168840
inc_async,46,64.2431,3.1377,4768033,5718878,2168832,2168840
inc_async,47,68.0218,2.8768,4776820,5832688,2168832,2168840
inc_async,48,72.7325,3.0316,4787327,5948662,2168832,2168840
inc_async,49,79.2147,3.1799,4799240,6065818,2168832,2168840
inc_async,50,78.1914,3.2124,4813653,6184454,2168832,2168840
inc_async,51,80.3293,3.4274,4835417,6304284,2168832,2168840
inc_async,52,82.7973,3.6904,4856525,6425080,2168832,2168840
inc_async,53,84.1240,3.7706,4872964,6546971,2168832,2168840
inc_async,54,85.6388,3.9955,4885791,6669610,2168832,2168840
inc_async,55,88.7118,4.2499,4892385,6792953,2168832,2168840
inc_async,56,89.6153,4.4154,4894341,6916185,2168832,2168840
inc_async,57,91.9330,4.8240,4895005,7039315,2168832,2168840
inc_async,58,94.2651,4.7813,4893045,7162244,2168832,2168840
inc_async,59,94.4633,5.2017,4890477,7284947,2168832,2168840
inc_async,60,98.4432,5.2055,4892759,7407516,2168832,2168840
inc_async,61,1390.7145,3.5533,4889391,7147063,2168832,2168840
inc_async,62,69.0449,2.9593,4883582,7268795,2168832,2168840
