method,frame,update_ms,query_ms,live,phys,rss_kb_end,rss_kb_peak
inc_b75_d50,97,128.2627,1.5305,7245807,7727213,2150304,2150304
inc_b75_d50,98,138.7416,1.5944,7246168,7849444,2150304,2150304
inc_b75_d50,99,126.9122,1.5516,7241916,7971882,2150304,2150304
inc_b75_d50,100,210.1437,1.5575,7240992,8094549,2150304,2150304
inc_b75_d50,101,124.4149,1.5457,7240092,8217198,2150304,2150304
inc_b75_d50,102,133.0312,1.4920,7245362,8339980,2150304,2150304
inc_b75_d50,103,145.1784,1.5196,7247590,8462864,2150304,2150304
inc_b75_d50,104,197.9898,1.4023,7251281,8585871,2150304,2150304
inc_b75_d50,105,566.6449,1.4148,7272416,8709082,2150304,2150304
inc_b75_d50,106,107.0003,1.6638,7304549,8832258,2150304,2150304
inc_b75_d50,107,553.1425,1.5708,7336435,8955492,2150304,2150304
inc_b75_d50,108,121.4277,1.6019,7361130,9078636,2150304,2150304
inc_b75_d50,109,900.2157,1.5117,7380062,7380062,2150304,2150304
inc_b75_d50,110,3099.4826,1.5138,7384306,7503233,2150304,2150304
inc_b75_d50,111,101.8770,1.6158,7377450,7626382,2150304,2150304
inc_b75_d50,112,126.9562,1.5144,7365383,7749382,2150304,2150304
inc_b75_d50,113,154.8959,1.6430,7351206,7872110,2150304,2150304
inc_b75_d50,114,183.7571,1.6447,7339368,7994722,2150304,2150304
inc_b75_d50,115,164.0453,1.6755,7330402,8117359,2150304,2150304
inc_b75_d50,116,158.5729,1.6030,7324654,8239929,2150304,2150304
inc_b75_d50,117,202.7113,1.7322,7319559,8362336,2150304,2150304
inc_b75_d50,118,324.6861,1.5742,7323107,8484326,2150304,2150304
inc_b75_d50,119,268.9185,1.6583,7312610,8606005,2150304,2150304
inc_b75_d50,120,271.3919,1.6895,7302181,8727440,2150304,2150304
inc_b75_d50,121,224.4755,1.5850,7294841,8849031,2150304,2150304
inc_b75_d50,122,838.7144,1.5375,7291398,8970477,2150304,2150304
inc_b75_d50,123,296.4263,1.6840,7286975,8625811,2150304,2150304
inc_b75_d50,124,238.8152,1.7163,7289407,8747460,2150304,2150304
inc_b75_d50,125,150.0237,1.6982,7303712,8852464,2150304,2150304
inc_b75_d50,126,810.1521,1.8098,7320660,7320660,2150304,2150304
inc_b75_d50,127,3238.3180,1.5648,7335561,7441524,2150304,2150304
inc_b75_d50,128,108.9852,1.5591,7341348,7561819,2150304,2150304
inc_b75_d50,129,134.1642,1.5626,7335662,7680668,2150304,2150304
inc_b75_d50,130,133.4854,1.5282,7328004,7798744,2150304,2150304
inc_b75_d50,131,210.7236,1.5384,7316680,7915711,2150304,2150304
inc_b75_d50,132,160.4808,1.6201,7300685,8031006,2150304,2150304
inc_b75_d50,133,171.4770,1.6540,7282999,8145703,2150304,2150304
inc_b75_d50,134,320.8345,1.6425,7263804,8260902,2150304,2150304
inc_b75_d50,135,367.5836,1.6087,7247240,8375146,2150304,2150304
inc_b75_d50,136,102.1117,1.6155,7249751,8489562,2150304,2150304
inc_b75_d50,137,304.6232,1.6143,7261898,8605423,2150304,2150304
inc_b75_d50,138,246.8162,1.6711,7276915,8723013,2150304,2150304
inc_b75_d50,139,754.5311,1.6086,7284980,8841214,2150304,2150304
inc_b75_d50,140,112.2303,1.6322,7288869,8961006,2150304,2150304
inc_b75_d50,141,148.6579,1.6191,7290466,9081645,2150304,2150304
inc_b75_d50,142,944.3137,1.8738,7293356,7293356,2150304,2150304
inc_b75_d50,143,3210.8937,1.6782,7297634,7415167,2150304,2150304
inc_b75_d50,144,114.3708,1.6905,7300555,7536591,2150304,2150304
inc_b75_d50,145,128.7710,1.7215,7302934,7657837,2150304,2150304
inc_b75_d50,146,137.9541,1.6586,7307958,7778749,2150304,2150304
inc_b75_d50,147,156.7953,2.0198,7314689,7899392,2150304,2150304
inc_b75_d50,148,188.0076,1.7164,7326350,8020403,2150304,2150304
inc_b75_d50,149,135.7385,1.7813,7341039,8142247,2150304,2150304
inc_b75_d50,150,160.7871,1.8108,7354851,8264358,2150304,2150304
inc_b75_d50,151,330.7350,1.6867,7365750,8386278,2150304,2150304
inc_b75_d50,152,942.8082,1.7463,7374827,8508631,2150304,2150304
inc_b75_d50,153,305.9533,1.8517,7383521,8631459,2150304,2150304
inc_b75_d50,154,123.2794,1.8576,7391719,8754943,2150304,2150304
inc_b75_d50,155,145.2143,1.8061,7397842,8878659,2150304,2150304
inc_b75_d50,156,145.7180,2.0388,7401117,9004040,2150304,2150304
inc_b75_d50,157,153.7921,1.8688,7402035,9129607,2150304,2150304
inc_b75_d50,158,1738.7658,2.1245,7399541,7399541,2150304,2150304
inc_b75_d50,159,3395.1847,1.8137,7392689,7525727,2150304,2150304
inc_b75_d50,160,114.3379,1.8587,7383314,7651979,2150304,2150304
inc_b75_d50,161,134.0744,1.8183,7375912,7778057,2150304,2150304
inc_b75_d50,162,161.2928,1.8002,7365982,7904150,2150304,2150304
inc_b75_d50,163,160.6855,1.7964,7355134,8030218,2150304,2150304
inc_b75_d50,164,146.4588,1.7885,7344880,8156054,2150304,2150304
inc_b75_d50,165,177.5440,1.8268,7339242,8279748,2150304,2150304
inc_b75_d50,166,236.8258,1.7780,7337321,8404734,2150304,2150304
inc_b75_d50,167,207.6918,1.7636,7334475,8524644,2150304,2150304
inc_b75_d50,168,154.4651,1.9239,7327667,8646080,2150304,2150304
inc_b75_d50,169,684.6522,1.7715,7321858,8767058,2150304,2150304
inc_b75_d50,170,679.7290,1.7931,7317850,8774407,2150304,2150304
inc_b75_d50,171,576.0890,1.5761,7311457,8893993,2150304,2150304
inc_b75_d50,172,104.3507,1.6673,7303000,9012194,2150304,2150304
inc_b75_d50,173,964.9523,1.9722,7291170,7291170,2150304,2150304
inc_b75_d50,174,3443.5960,1.6213,7278076,7407501,2150304,2150304
inc_b75_d50,175,107.2819,1.5833,7261984,7522456,2150304,2150304
inc_b75_d50,176,136.6039,1.7140,7243934,7634613,2150304,2150304
inc_b75_d50,177,135.7461,1.8198,7222468,7747003,2150304,2150304
inc_b75_d50,178,168.7953,1.8129,7200344,7859084,2150304,2150304
inc_b75_d50,179,156.9700,1.8538,7181923,7971017,2150304,2150304
inc_b75_d50,180,243.0126,1.9928,7164611,7965029,2150304,2150304
inc_b75_d50,181,152.9355,1.8427,7152187,8077869,2150304,2150304
inc_b75_d50,182,165.4359,1.8425,7143359,8192520,2150304,2150304
inc_b75_d50,183,530.3153,1.8165,7137486,8308823,2150304,2150304
inc_b75_d50,184,738.4630,1.6959,7133724,8426180,2150304,2150304
inc_b75_d50,185,204.2870,1.8718,7132069,8485518,2150304,2150304
inc_b75_d50,186,452.7722,1.8684,7136611,8551771,2150304,2150304
inc_b75_d50,187,137.6468,1.8381,7141594,8672724,2150304,2150304
inc_b75_d50,188,165.8733,1.8228,7149848,8794534,2150304,2150304
inc_b75_d50,189,1150.5076,1.8921,7158101,7158101,2150304,2150304
inc_b75_d50,190,3413.6580,1.6814,7172688,7281253,2150304,2150304
inc_b75_d50,191,119.2601,1.7543,7189598,7404300,2150304,2150304
inc_b75_d50,192,136.8649,1.6249,7215601,7527599,2150304,2150304
inc_b75_d50,193,147.5292,1.7008,7247010,7651192,2150304,2150304
inc_b75_d50,194,141.5614,1.6083,7282416,7774988,2150304,2150304
inc_b75_d50,195,174.7192,1.6589,7314456,7898623,2150304,2150304
inc_b75_d50,196,162.0206,1.6017,7342169,8021893,2150304,2150304
inc_b75_d50,197,229.2969,1.6477,7362539,8144293,2150304,2150304
inc_b75_d50,198,157.9309,1.6578,7375742,8267295,2150304,2150304
inc_b75_d50,199,163.9966,1.7402,7383100,8383648,2150304,2150304
inc_b75_d50,200,1050.3183,1.4577,7386274,8506286,2150304,2150304
inc_b75_d50,201,100.7002,1.5420,7385770,8628424,2150304,2150304
inc_b75_d50,202,128.4709,1.6017,7384403,8750909,2150304,2150304
inc_b75_d50,203,184.0563,1.6022,7381914,8765046,2150304,2150304
inc_b75_d50,204,148.7788,1.5285,7380279,8888145,2150304,2150304
inc_b75_d50,205,956.9070,1.5236,7378255,9011290,2150304,2150304
inc_b75_d50,206,979.5975,1.6990,7380034,7380034,2150304,2150304
inc_b75_d50,207,3625.9143,1.6438,7383706,7502949,2150304,2150304
inc_b75_d50,208,112.8475,1.4860,7391934,7626006,2150304,2150304
inc_b75_d50,209,128.5406,1.4956,7399294,7748353,2150304,2150304
inc_b75_d50,210,163.0521,1.5509,7404636,7870352,2150304,2150304
inc_b75_d50,211,148.7273,1.5686,7413246,7991647,2150304,2150304
inc_b75_d50,212,178.4786,1.5984,7416354,8112922,2150304,2150304
inc_b75_d50,213,215.2712,1.5857,7408583,8233940,2150304,2150304
inc_b75_d50,214,152.8397,1.5147,7399106,8354928,2150304,2150304
inc_b75_d50,215,323.1680,1.6163,7388174,8475647,2150304,2150304
inc_b75_d50,216,374.2244,1.5624,7375259,8596082,2150304,2150304
inc_b75_d50,217,307.7586,1.5971,7360667,8716092,2150304,2150304
inc_b75_d50,218,385.3985,1.5553,7346460,8835930,2150304,2150304
inc_b75_d50,219,132.2942,1.5631,7333242,8955509,2150304,2150304
inc_b75_d50,220,1139.0931,1.7276,7321931,8140593,2150304,2150304
inc_b75_d50,221,134.8667,1.7144,7314736,8260357,2150304,2150304
inc_b75_d50,222,977.5271,1.5297,7313674,8380203,2150304,2150304
inc_b75_d50,223,156.3941,1.6325,7308214,8500058,2150304,2150304
inc_b75_d50,224,178.9375,1.6033,7298674,8619739,2150304,2150304
inc_b75_d50,225,1668.0045,1.8281,7285357,7285357,2150304,2150304
inc_b75_d50,226,3660.8892,1.6458,7273365,7404424,2150304,2150304
inc_b75_d50,227,103.1726,1.5120,7259389,7523140,2150304,2150304
inc_b75_d50,228,120.4919,1.5651,7241658,7642583,2150304,2150304
inc_b75_d50,229,132.7035,1.5590,7225598,7762221,2150304,2150304
inc_b75_d50,230,128.3342,1.6624,7218314,7881678,2150304,2150304
inc_b75_d50,231,155.8006,1.6449,7221145,8001344,2150304,2150304
inc_b75_d50,232,128.5745,1.5159,7229783,8121640,2150304,2150304
inc_b75_d50,233,156.2757,1.6946,7235893,8240758,2150304,2150304
inc_b75_d50,234,436.6079,1.6021,7235433,8360836,2150304,2150304
inc_b75_d50,235,1031.2222,1.6170,7229614,8480439,2150304,2150304
inc_b75_d50,236,109.3299,1.6221,7226277,8600305,2150304,2150304
inc_b75_d50,237,679.9173,1.6621,7236224,8488268,2150304,2150304
inc_b75_d50,238,131.4812,1.6316,7263841,8608400,2150304,2150304
inc_b75_d50,239,133.4328,1.4983,7304063,8728350,2150304,2150304
inc_b70_d30,0,23.8179,0.3368,124668,124668,2150304,2150304
inc_b70_d30,1,53.8906,0.5331,249273,249273,2150304,2150304
inc_b70_d30,2,73.4297,0.7195,373751,373751,2150304,2150304
inc_b70_d30,3,108.6463,0.7893,497918,497918,2150304,2150304
inc_b70_d30,4,104.5069,0.9155,621887,621887,2150304,2150304
inc_b70_d30,5,121.0409,0.9110,745811,745811,2150304,2150304
inc_b70_d30,6,126.5188,0.9893,869184,869184,2150304,2150304
inc_b70_d30,7,123.9869,1.0265,991949,991949,2150304,2150304
inc_b70_d30,8,282.6831,1.0555,1114071,1114071,2150304,2150304
inc_b70_d30,9,438.6907,1.0980,1235421,1235421,2150304,2150304
inc_b70_d30,10,73.9807,1.0117,1356425,1356425,2150304,2150304
inc_b70_d30,11,110.7890,1.1060,1477356,1477359,2150304,2150304
inc_b70_d30,12,98.5816,1.1775,1597775,1597861,2150304,2150304
inc_b70_d30,13,110.9296,1.0957,1717957,1718152,2150304,2150304
inc_b70_d30,14,121.0304,1.1218,1838248,1838557,2150304,2150304
inc_b70_d30,15,113.0816,1.2190,1959091,1959570,2150304,2150304
inc_b70_d30,16,558.2220,1.1569,2080723,2081401,2150304,2150304
inc_b70_d30,17,94.1762,1.2874,2203534,2204504,2150304,2150304
inc_b70_d30,18,109.4496,1.2805,2327080,2328425,2150304,2150304
inc_b70_d30,19,883.8160,1.2818,2450874,2451334,2150304,2150304
inc_b70_d30,20,91.2029,1.2823,2574874,2575871,2150304,2150304
inc_b70_d30,21,110.1501,1.2810,2698905,2700450,2150304,2150304
inc_b70_d30,22,144.5074,1.3818,2822850,2824956,2150304,2150304
inc_b70_d30,23,131.2352,1.3713,2946569,2949196,2150304,2150304
inc_b70_d30,24,124.7603,1.4665,3070140,3073104,2150304,2150304
inc_b70_d30,25,125.3979,1.4453,3193683,3197286,2150304,2150304
inc_b70_d30,26,154.5295,1.3972,3316909,3321361,2150304,2150304
inc_b70_d30,27,698.4572,1.4744,3439704,3445318,2150304,2150304
inc_b70_d30,28,124.4602,1.3965,3562317,3567163,2150304,2150304
inc_b70_d30,29,692.9183,1.4457,3684769,3691169,2150304,2150304
inc_b70_d30,30,101.8685,1.3874,3807275,3813693,2150304,2150304
inc_b70_d30,31,128.4335,1.5411,3929696,3934870,2150304,2150304
inc_b70_d30,32,119.3346,1.4084,4051773,4057841,2150304,2150304
inc_b70_d30,33,130.7039,1.4592,4173560,4181662,2150304,2150304
inc_b70_d30,34,1508.3424,1.3518,4294245,4297049,2150304,2150304
inc_b70_d30,35,82.6486,1.3758,4413975,4419927,2150304,2150304
inc_b70_d30,36,97.8799,1.3548,4533188,4539946,2150304,2150304
inc_b70_d30,37,119.2330,1.4196,4652013,4662295,2150304,2150304
inc_b70_d30,38,119.3060,1.3571,4770208,4782349,2150304,2150304
inc_b70_d30,39,128.7743,1.3481,4887784,4903782,2150304,2150304
inc_b70_d30,40,142.6139,1.2989,5004315,5024239,2150304,2150304
inc_b70_d30,41,619.9804,1.3181,5119087,5143649,2150304,2150304
inc_b70_d30,42,312.4353,1.4254,5232348,5263067,2150304,2150304
inc_b70_d30,43,411.8100,1.3918,5343215,5380512,2150304,2150304
inc_b70_d30,44,110.5780,1.4456,5451041,5488579,2150304,2150304
inc_b70_d30,45,135.5990,1.3970,5554695,5602621,2150304,2150304
inc_b70_d30,46,133.6347,1.5075,5655630,5715354,2150304,2150304
inc_b70_d30,47,1310.0374,1.3010,5756079,5824091,2150304,2150304
inc_b70_d30,48,84.2935,1.3540,5857922,5939546,2150304,2150304
inc_b70_d30,49,118.3634,1.3226,5960220,6052952,2150304,2150304
inc_b70_d30,50,107.3226,1.2742,6063133,6170390,2150304,2150304
inc_b70_d30,51,245.3286,1.3109,6166554,6286967,2150304,2150304
inc_b70_d30,52,137.1320,1.7311,6269934,6373847,2150304,2150304
inc_b70_d30,53,359.0736,1.3698,6372744,6495678,2150304,2150304
inc_b70_d30,54,99.9638,1.3178,6475245,6618137,2150304,2150304
inc_b70_d30,55,115.2712,1.3619,6575829,6741129,2150304,2150304
inc_b70_d30,56,451.1923,1.4305,6670443,6831664,2150304,2150304
inc_b70_d30,57,2617.7455,1.4242,6757502,6792652,2150304,2150304
inc_b70_d30,58,111.1887,1.4661,6837260,6915574,2150304,2150304
inc_b70_d30,59,124.0898,1.3506,6908607,7037511,2150304,2150304
inc_b70_d30,60,123.6361,1.5578,6974417,7160049,2150304,2150304
inc_b70_d30,61,136.4742,1.4864,7033647,7271282,2150304,2150304
inc_b70_d30,62,155.9783,1.4407,7083663,7392905,2150304,2150304
inc_b70_d30,63,257.1375,1.4127,7121269,7513454,2150304,2150304
inc_b70_d30,64,392.8219,1.5624,7148755,7634247,2150304,2150304
inc_b70_d30,65,117.9636,1.4804,7170209,7755295,2150304,2150304
inc_b70_d30,66,335.3458,1.5107,7191274,7855323,2150304,2150304
inc_b70_d30,67,885.9260,1.4454,7207136,7976237,2150304,2150304
inc_b70_d30,68,652.6011,1.4859,7222685,8097111,2150304,2150304
inc_b70_d30,69,109.4035,1.5749,7238482,8217998,2150304,2150304
inc_b70_d30,70,948.3232,1.5750,7255054,7255054,2150304,2150304
inc_b70_d30,71,135.3308,1.5250,7277629,7375535,2150304,2150304
inc_b70_d30,72,2880.2700,1.3960,7298404,7397031,2150304,2150304
inc_b70_d30,73,102.6435,1.4910,7313281,7516577,2150304,2150304
inc_b70_d30,74,121.5248,1.5221,7323558,7635909,2150304,2150304
inc_b70_d30,75,156.4788,1.4913,7326452,7753882,2150304,2150304
inc_b70_d30,76,159.2655,1.6389,7324599,7871918,2150304,2150304
inc_b70_d30,77,129.0321,1.8019,7321111,7990089,2150304,2150304
inc_b70_d30,78,278.8360,1.7409,7314473,8038040,2150304,2150304
inc_b70_d30,79,675.0359,1.5483,7307383,8155484,2150304,2150304
inc_b70_d30,80,452.0850,1.6522,7305223,8272893,2150304,2150304
inc_b70_d30,81,1061.9591,1.6839,7298131,7298131,2150304,2150304
inc_b70_d30,82,137.4976,1.6596,7289189,7416107,2150304,2150304
inc_b70_d30,83,775.4846,1.7719,7276091,7487321,2150304,2150304
inc_b70_d30,84,715.2613,1.6893,7263798,7606668,2150304,2150304
inc_b70_d30,85,188.5963,1.7421,7244771,7629345,2150304,2150304
inc_b70_d30,86,179.2152,1.8446,7232631,7721973,2150304,2150304
inc_b70_d30,87,3095.2511,1.6438,7223179,7335414,2150304,2150304
inc_b70_d30,88,125.3177,1.6372,7222923,7454494,2150304,2150304
inc_b70_d30,89,157.3989,1.6841,7231264,7568536,2150304,2150304
inc_b70_d30,90,181.6866,1.5083,7235340,7688998,2150304,2150304
inc_b70_d30,91,159.5830,1.5634,7237939,7806637,2150304,2150304
inc_b70_d30,92,173.4955,1.6191,7237472,7925791,2150304,2150304
inc_b70_d30,93,249.3502,1.8837,7240603,8046597,2150304,2150304
inc_b70_d30,94,453.8736,1.7299,7241060,8166554,2150304,2150304
inc_b70_d30,95,509.6116,1.5395,7244327,8276792,2150304,2150304
inc_b70_d30,96,1174.1236,1.6473,7246251,7246251,2150304,2150304
inc_b70_d30,97,165.0846,1.6021,7245807,7368119,2150304,2150304
inc_b70_d30,98,1333.2510,1.5116,7246168,7490328,2150304,2150304
inc_b70_d30,99,124.6017,1.4762,7241916,7612420,2150304,2150304
inc_b70_d30,100,184.1891,1.4892,7240992,7735091,2150304,2150304
inc_b70_d30,101,321.1569,1.7086,7240092,7664169,2150304,2150304
inc_b70_d30,102,3201.0687,1.4746,7245362,7362880,2150304,2150304
inc_b70_d30,103,151.3606,1.5393,7247590,7485763,2150304,2150304
inc_b70_d30,104,195.5881,1.4093,7251281,7608722,2150304,2150304
inc_b70_d30,105,172.7843,1.4655,7272416,7731927,2150304,2150304
inc_b70_d30,106,199.4114,1.5619,7304549,7855103,2150304,2150304
inc_b70_d30,107,239.8521,1.4601,7336435,7978337,2150304,2150304
inc_b70_d30,108,189.3911,1.5272,7361130,8101470,2150304,2150304
inc_b70_d30,109,190.1993,1.5566,7380062,8224653,2150304,2150304
inc_b70_d30,110,763.7323,1.4526,7384306,8347789,2150304,2150304
inc_b70_d30,111,1172.3812,1.5907,7377450,7377450,2150304,2150304
inc_b70_d30,112,169.8684,1.5145,7365383,7500473,2150304,2150304
inc_b70_d30,113,1250.0466,1.5213,7351206,7623193,2150304,2150304
inc_b70_d30,114,784.2200,1.5572,7339368,7745813,2150304,2150304
inc_b70_d30,115,156.8085,1.5949,7330402,7868440,2150304,2150304
inc_b70_d30,116,156.9877,1.5732,7324654,7991014,2150304,2150304
inc_b70_d30,117,914.6145,1.6190,7319559,7319559,2150304,2150304
inc_b70_d30,118,3326.6004,1.4872,7323107,7441548,2150304,2150304
inc_b70_d30,119,166.8481,1.5044,7312610,7563227,2150304,2150304
inc_b70_d30,120,214.9859,1.6516,7302181,7684670,2150304,2150304
inc_b70_d30,121,211.8421,1.4907,7294841,7806261,2150304,2150304
inc_b70_d30,122,258.7962,1.4935,7291398,7927711,2150304,2150304
inc_b70_d30,123,374.0596,1.5576,7286975,8049237,2150304,2150304
inc_b70_d30,124,403.0923,1.7296,7289407,8120447,2150304,2150304
inc_b70_d30,125,208.8296,1.5407,7303712,8242046,2150304,2150304
inc_b70_d30,126,568.9757,1.5838,7320660,8363567,2150304,2150304
inc_b70_d30,127,1542.4501,1.6429,7335561,7335561,2150304,2150304
inc_b70_d30,128,291.0148,1.6220,7341348,7455856,2150304,2150304
inc_b70_d30,129,160.7782,1.6370,7335662,7574703,2150304,2150304
inc_b70_d30,130,209.6082,1.6938,7328004,7692778,2150304,2150304
inc_b70_d30,131,897.3021,1.5820,7316680,7809734,2150304,2150304
inc_b70_d30,132,662.1054,1.7940,7300685,7727118,2150304,2150304
inc_b70_d30,133,3437.2878,1.5865,7282999,7415383,2150304,2150304
inc_b70_d30,134,146.7251,1.6132,7263804,7530596,2150304,2150304
inc_b70_d30,135,174.9271,1.6393,7247240,7645055,2150304,2150304
inc_b70_d30,136,235.5438,1.7694,7249751,7759496,2150304,2150304
inc_b70_d30,137,213.3480,1.6539,7261898,7875412,2150304,2150304
inc_b70_d30,138,304.6307,1.6479,7276915,7992863,2150304,2150304
inc_b70_d30,139,616.7908,1.6140,7284980,8111736,2150304,2150304
inc_b70_d30,140,614.7570,1.7233,7288869,8231445,2150304,2150304
inc_b70_d30,141,152.3018,1.6346,7290466,8351986,2150304,2150304
inc_b70_d30,142,1388.3464,2.0692,7293356,7293356,2150304,2150304
inc_b70_d30,143,216.8650,1.5305,7297634,7415159,2150304,2150304
inc_b70_d30,144,210.6228,1.5687,7300555,7536539,2150304,2150304
inc_b70_d30,145,1024.3263,1.6768,7302934,7657791,2150304,2150304
inc_b70_d30,146,823.1685,1.7215,7307958,7778705,2150304,2150304
inc_b70_d30,147,158.0671,1.8483,7314689,7899413,2150304,2150304
inc_b70_d30,148,202.9658,1.7221,7326350,8020469,2150304,2150304
inc_b70_d30,149,876.6230,1.9154,7341039,7341039,2150304,2150304
inc_b70_d30,150,3509.6442,1.8550,7354851,7463226,2150304,2150304
inc_b70_d30,151,162.8992,1.5825,7365750,7585206,2150304,2150304
inc_b70_d30,152,202.0745,1.6735,7374827,7707557,2150304,2150304
inc_b70_d30,153,197.0653,1.7553,7383521,7830367,2150304,2150304
inc_b70_d30,154,206.1019,1.6547,7391719,7953615,2150304,2150304
inc_b70_d30,155,179.1636,1.7521,7397842,8078109,2150304,2150304
inc_b70_d30,156,398.4016,1.7311,7401117,8203485,2150304,2150304
inc_b70_d30,157,793.4018,1.7915,7402035,8329188,2150304,2150304
inc_b70_d30,158,138.1322,1.8668,7399541,8455090,2150304,2150304
inc_b70_d30,159,1304.6877,1.9474,7392689,7392689,2150304,2150304
inc_b70_d30,160,1456.8057,1.7539,7383314,7518923,2150304,2150304
inc_b70_d30,161,138.2963,1.7801,7375912,7645066,2150304,2150304
inc_b70_d30,162,199.9757,1.7445,7365982,7771050,2150304,2150304
inc_b70_d30,163,186.1015,1.8768,7355134,7897136,2150304,2150304
inc_b70_d30,164,208.9192,1.7788,7344880,8022600,2150304,2150304
inc_b70_d30,165,1095.5730,1.7673,7339242,7339242,2150304,2150304
inc_b70_d30,166,3698.1033,1.6719,7337321,7464228,2150304,2150304
inc_b70_d30,167,189.3555,1.8410,7334475,7585244,2150304,2150304
inc_b70_d30,168,192.8447,1.6795,7327667,7707752,2150304,2150304
inc_b70_d30,169,208.9609,1.6647,7321858,7826845,2150304,2150304
inc_b70_d30,170,305.9361,1.6628,7317850,7946609,2150304,2150304
inc_b70_d30,171,370.1811,1.8388,7311457,7992434,2150304,2150304
inc_b70_d30,172,158.1535,1.6333,7303000,8110716,2150304,2150304
inc_b70_d30,173,842.9887,1.7224,7291170,8226882,2150304,2150304
inc_b70_d30,174,995.9406,1.6807,7278076,7811390,2150304,2150304
inc_b70_d30,175,383.0615,1.6683,7261984,7926429,2150304,2150304
inc_b70_d30,176,217.2368,1.6266,7243934,8040338,2150304,2150304
inc_b70_d30,177,1880.1428,1.7294,7222468,7222468,2150304,2150304
inc_b70_d30,178,3574.2445,1.6497,7200344,7334563,2150304,2150304
inc_b70_d30,179,170.9276,1.6761,7181923,7446432,2150304,2150304
inc_b70_d30,180,217.1744,1.9731,7164611,7523598,2150304,2150304
inc_b70_d30,181,186.2476,1.7501,7152187,7636403,2150304,2150304
inc_b70_d30,182,219.8343,1.6464,7143359,7750990,2150304,2150304
inc_b70_d30,183,215.5117,1.9295,7137486,7800368,2150304,2150304
inc_b70_d30,184,637.0203,1.6844,7133724,7917745,2150304,2150304
inc_b70_d30,185,507.3630,1.5916,7132069,8036553,2150304,2150304
inc_b70_d30,186,531.5898,1.7567,7136611,8155590,2150304,2150304
inc_b70_d30,187,1331.9892,1.8184,7141594,7141594,2150304,2150304
inc_b70_d30,188,271.1321,1.7761,7149848,7263405,2150304,2150304
inc_b70_d30,189,895.5939,1.6982,7158101,7385905,2150304,2150304
inc_b70_d30,190,921.7795,1.7321,7172688,7508988,2150304,2150304
inc_b70_d30,191,170.6566,1.7100,7189598,7629373,2150304,2150304
inc_b70_d30,192,213.8658,1.6599,7215601,7752845,2150304,2150304
inc_b70_d30,193,244.5486,1.7893,7247010,7828392,2150304,2150304
inc_b70_d30,194,3736.0676,1.5008,7282416,7370705,2150304,2150304
inc_b70_d30,195,174.2174,1.6732,7314456,7494334,2150304,2150304
inc_b70_d30,196,187.8702,1.5275,7342169,7617578,2150304,2150304
inc_b70_d30,197,206.1276,1.5218,7362539,7740241,2150304,2150304
inc_b70_d30,198,221.0143,1.5553,7375742,7863231,2150304,2150304
inc_b70_d30,199,206.4906,1.5364,7383100,7982095,2150304,2150304
inc_b70_d30,200,260.2962,1.4807,7386274,8104739,2150304,2150304
inc_b70_d30,201,1150.0077,1.4905,7385770,8226798,2150304,2150304
inc_b70_d30,202,175.5095,1.5314,7384403,8349201,2150304,2150304
inc_b70_d30,203,1359.5567,1.5927,7381914,7381914,2150304,2150304
inc_b70_d30,204,873.8445,1.5091,7380279,7505040,2150304,2150304
inc_b70_d30,205,892.8596,1.5681,7378255,7628307,2150304,2150304
inc_b70_d30,206,176.2626,1.4565,7380034,7751357,2150304,2150304
inc_b70_d30,207,233.7095,1.5525,7383706,7874269,2150304,2150304
inc_b70_d30,208,227.6236,1.5141,7391934,7997051,2150304,2150304
inc_b70_d30,209,226.6148,1.6331,7399294,8091143,2150304,2150304
inc_b70_d30,210,1027.2772,1.5571,7404636,7404636,2150304,2150304
inc_b70_d30,211,3739.2509,1.3946,7413246,7526297,2150304,2150304
inc_b70_d30,212,181.0485,1.5453,7416354,7647407,2150304,2150304
inc_b70_d30,213,195.7872,1.4473,7408583,7768487,2150304,2150304
inc_b70_d30,214,252.1289,1.4471,7399106,7889248,2150304,2150304
inc_b70_d30,215,184.4800,1.5155,7388174,8009845,2150304,2150304
inc_b70_d30,216,364.1005,1.4986,7375259,8130235,2150304,2150304
inc_b70_d30,217,181.2874,1.5524,7360667,8250155,2150304,2150304
inc_b70_d30,218,643.5456,1.7002,7346460,8083375,2150304,2150304
inc_b70_d30,219,706.6813,1.5248,7333242,8202954,2150304,2150304
inc_b70_d30,220,380.4043,1.5419,7321931,8322359,2150304,2150304
inc_b70_d30,221,1742.3311,1.5178,7314736,7314736,2150304,2150304
inc_b70_d30,222,219.8072,1.4137,7313674,7434611,2150304,2150304
inc_b70_d30,223,1354.6767,1.5574,7308214,7554466,2150304,2150304
inc_b70_d30,224,3821.2060,1.5634,7298674,7427820,2150304,2150304
inc_b70_d30,225,133.0219,1.5450,7285357,7547231,2150304,2150304
inc_b70_d30,226,174.0700,1.7325,7273365,7657171,2150304,2150304
inc_b70_d30,227,181.8127,1.5149,7259389,7775887,2150304,2150304
inc_b70_d30,228,191.2508,1.5775,7241658,7895330,2150304,2150304
inc_b70_d30,229,177.6414,1.5775,7225598,8014399,2150304,2150304
inc_b70_d30,230,556.2960,1.6837,7218314,7995844,2150304,2150304
inc_b70_d30,231,788.3133,1.5488,7221145,8115400,2150304,2150304
inc_b70_d30,232,537.1901,1.6326,7229783,8235696,2150304,2150304
